OID,Id,ORIG_FID,dswrf1,dswrf2,dswrf3,dswrf4,dswrf5,dswrf6,dswrf7,dswrf8,dswrf9,dswrf10,dswrf11,dswrf12
3083,57834,16553,1.283286452,25.28661919,95.36995697,194.6766052,273.2966614,299.9266357,268.7532959,186.9266052,104.6599426,38.8332901,4.643285751,0.086619653
3084,57835,16554,1.283286452,25.28661919,95.36995697,194.6766052,273.2966614,299.9266357,268.7532959,186.9266052,104.6599426,38.8332901,4.643285751,0.086619653
3085,57836,16555,1.289953113,25.87662315,98.77661896,201.7166138,288.2532959,318.353302,276.9299927,186.8832855,104.2466202,38.73994827,4.659953117,0.089952976
3086,57837,16556,1.289953113,25.87662315,98.77661896,201.7166138,288.2532959,318.353302,276.9299927,186.8832855,104.2466202,38.73994827,4.659953117,0.089952976
3087,57838,16557,1.289953113,25.96661949,99.40327454,202.4766235,289.1766357,320.853302,272.6932983,184.7666168,104.97995,38.94661713,4.659953117,0.093286306
3088,57839,16558,1.289953113,25.96661949,99.40327454,202.4766235,289.1766357,320.853302,272.6932983,184.7666168,104.97995,38.94661713,4.659953117,0.093286306
3089,57840,16559,1.309953094,26.07328415,100.0532913,203.3966522,290.1466064,322.8899841,270.9232788,183.9366302,105.689949,39.18329239,4.68328619,0.099952973
3090,57846,16560,1.329952955,26.02661514,100.1599503,202.9566498,285.4766235,314.6199341,269.5866089,187.206604,107.0066223,40.22328949,4.833286762,0.106619649
3091,57847,16561,1.323286414,25.69995308,98.6799469,200.5399628,281.8066101,314.4498901,275.0200195,191.123291,107.846611,40.34661102,4.873286247,0.103286304
3092,57848,16562,1.323286414,25.69995308,98.6799469,200.5399628,281.8066101,314.4498901,275.0200195,191.123291,107.846611,40.34661102,4.873286247,0.103286304
3093,57849,16563,1.309953094,25.49662209,98.21663666,199.5499878,286.3033447,322.7433167,281.1399536,198.3366241,112.6499405,42.07662582,4.949953556,0.093286306
3094,57850,16564,1.309953094,25.49662209,98.21663666,199.5499878,286.3033447,322.7433167,281.1399536,198.3366241,112.6499405,42.07662582,4.949953556,0.093286306
3095,57851,16565,1.323286414,25.79328728,99.24994659,200.7999573,287.9399719,329.3999329,287.2832642,200.0166168,112.0532913,42.15995407,5.049952507,0.103286304
3096,57852,16566,1.323286414,25.79328728,99.24994659,200.7999573,287.9399719,329.3999329,287.2832642,200.0166168,112.0532913,42.15995407,5.049952507,0.103286304
3097,57853,16567,1.383286357,26.63995171,101.7666245,204.2632904,286.6966248,334.4399109,293.3566284,196.1599731,106.059967,40.58661652,5.179953098,0.113286309
3098,57854,16568,1.383286357,26.63995171,101.7666245,204.2632904,286.6966248,334.4399109,293.3566284,196.1599731,106.059967,40.58661652,5.179953098,0.113286309
3099,57855,16569,1.343286395,26.12995529,100.2699509,202.7632904,289.3432922,328.0333252,287.8799744,199.6666107,110.2866211,42.32328415,5.103286266,0.109952979
3100,57856,16570,1.343286395,26.12995529,100.2699509,202.7632904,289.3432922,328.0333252,287.8799744,199.6666107,110.2866211,42.32328415,5.103286266,0.109952979
3101,57857,16571,1.336619735,25.87662315,99.30661774,201.8199158,291.1799622,326.6732788,285.0532837,200.8166351,113.4266281,43.15328217,5.063285828,0.106619649
3102,57858,16572,1.336619735,25.87662315,99.30661774,201.8199158,291.1799622,326.6732788,285.0532837,200.8166351,113.4266281,43.15328217,5.063285828,0.106619649
3103,57859,16573,1.339953184,25.87328148,98.89328003,201.42659,292.2366333,330.3932495,284.8566284,199.6232758,115.5066299,43.12328339,5.063286304,0.086619638
3104,57860,16574,1.339953184,25.87328148,98.89328003,201.42659,292.2366333,330.3932495,284.8566284,199.6232758,115.5066299,43.12328339,5.063286304,0.086619638
3105,57861,16575,1.316619754,25.59995079,97.70994568,199.5532837,290.4099731,329.1399841,283.6233215,197.8399811,114.4266052,42.93662262,5.029953003,0.07995297
3106,57862,16576,1.309953094,25.35661888,96.57662201,197.89328,288.3666382,326.8833313,281.9666748,195.986618,113.5032959,42.61328888,4.99995327,0.05995293
3107,57863,16577,1.309953094,25.35661888,96.57662201,197.89328,288.3666382,326.8833313,281.9666748,195.986618,113.5032959,42.61328888,4.99995327,0.05995293
3108,57864,16578,1.303286433,25.1466198,95.53661346,196.4033051,286.1665955,323.5932617,279.8299866,194.0932922,112.8099518,42.1166153,4.9632864,0.053286266
3109,57865,16579,1.303286433,25.1466198,95.53661346,196.4033051,286.1665955,323.5932617,279.8299866,194.0932922,112.8099518,42.1166153,4.9632864,0.053286266
3110,57866,16580,1.293286562,25.22661781,95.75328064,196.6966095,286.8832397,322.210022,278.9233093,192.789978,112.7532883,42.35328674,4.966619968,0.053286266
3111,57867,16581,1.293286562,25.22661781,95.75328064,196.6966095,286.8832397,322.210022,278.9233093,192.789978,112.7532883,42.35328674,4.966619968,0.053286266
3112,57868,16582,1.313286424,25.60661888,96.88661194,198.4633179,289.1333008,322.9899597,278.5133057,192.6399384,113.5899582,43.1866188,5.069952488,0.053286266
3113,57869,16583,1.313286424,25.60661888,96.88661194,198.4633179,289.1333008,322.9899597,278.5133057,192.6399384,113.5899582,43.1866188,5.069952488,0.053286266
3114,57870,16584,1.349953175,26.25995064,98.93662262,201.7333069,292.9098816,325.8966064,278.583313,193.6599579,115.2666245,44.61662674,5.229952812,0.053286266
3115,57871,16585,1.349953175,26.25995064,98.93662262,201.7333069,292.9098816,325.8966064,278.583313,193.6599579,115.2666245,44.61662674,5.229952812,0.053286266
3116,57872,16586,1.389953136,27.11328316,101.3466263,205.9832611,297.6699524,330.3166199,280.6465759,196.1833038,118.4666061,46.0232811,5.389953613,0.056619599
3117,57873,16587,1.389953136,27.11328316,101.3466263,205.9832611,297.6699524,330.3166199,280.6465759,196.1833038,118.4666061,46.0232811,5.389953613,0.056619599
3118,57874,16588,1.423286557,27.76328278,103.4766312,209.5299835,301.6599731,333.9832764,281.4432983,198.1399689,120.9232712,47.27661514,5.516619682,0.076619625
3119,57875,16589,1.423286557,27.76328278,103.4766312,209.5299835,301.6599731,333.9832764,281.4432983,198.1399689,120.9232712,47.27661514,5.516619682,0.076619625
3120,57876,16590,1.44661963,28.233284,105.3099518,212.3666382,304.913269,336.9066162,280.9899597,199.5566406,122.6166153,48.34661865,5.603285789,0.106619634
3121,57877,16591,1.433286548,27.96994972,104.6466293,211.3366241,302.4066772,335.0233765,277.6333313,197.9633026,121.6666107,48.18328476,5.556620121,0.133286312
3122,57878,16592,1.433286548,27.96994972,104.6466293,211.3366241,302.4066772,335.0233765,277.6333313,197.9633026,121.6666107,48.18328476,5.556620121,0.133286312
3123,57879,16593,1.406619787,27.45328331,103.1699295,208.7732697,298.6400146,330.7366028,274.0632935,195.913269,120.0599518,47.71329498,5.453286648,0.126619637
3124,57880,16594,1.406619787,27.45328331,103.1699295,208.7732697,298.6400146,330.7366028,274.0632935,195.913269,120.0599518,47.71329498,5.453286648,0.126619637
3125,57881,16595,1.369952917,26.64661789,100.8866196,204.7232819,293.5866089,324.0566711,270.2399597,193.4199677,117.8232803,46.92329025,5.313286304,0.123286299
3126,57882,16596,1.369952917,26.64661789,100.8866196,204.7232819,293.5866089,324.0566711,270.2399597,193.4199677,117.8232803,46.92329025,5.313286304,0.123286299
3127,57883,16597,1.333286405,25.89662361,99.34661102,201.7566223,290.6065979,321.9466248,269.749939,191.7266235,116.2632828,46.38995361,5.213286877,0.126619637
3128,57884,16598,1.333286405,25.89662361,99.34661102,201.7566223,290.6065979,321.9466248,269.749939,191.7266235,116.2632828,46.38995361,5.213286877,0.126619637
3129,57885,16599,1.329952955,25.53328514,98.94995117,200.6999664,289.663269,320.9532471,270.2333374,190.9266205,115.5832825,46.11328506,5.179953098,0.119952969
3130,57886,16600,1.329952955,25.53328514,98.94995117,200.6999664,289.663269,320.9532471,270.2333374,190.9266205,115.5832825,46.11328506,5.179953098,0.119952969
3131,57887,16601,1.319953084,25.56661987,99.68662262,201.4899597,290.7933044,321.0766296,271.7466125,191.0266266,115.7532806,46.14994812,5.216620445,0.123286299
3132,57888,16602,1.319953084,25.56661987,99.68662262,201.4899597,290.7933044,321.0766296,271.7466125,191.0266266,115.7532806,46.14994812,5.216620445,0.123286299
3133,57889,16603,1.353286505,26.20661736,101.639946,205.1932831,294.9032898,323.5665894,274.2666626,193.2465973,117.389946,46.71661758,5.333286762,0.123286299
3134,57890,16604,1.353286505,26.20661736,101.639946,205.1932831,294.9032898,323.5665894,274.2666626,193.2465973,117.389946,46.71661758,5.333286762,0.123286299
3135,57891,16605,1.369953036,26.58995438,102.716629,207.8699646,298.3866577,325.3899536,276.6299744,195.4466095,118.8832932,47.16329193,5.419952869,0.123286299
3136,57892,16606,1.393286228,26.74328613,102.9366302,209.4999847,301.2366638,326.4899292,278.8733215,197.6266327,120.2299576,47.45995712,5.466619968,0.129952967
3137,57893,16607,1.393286228,26.74328613,102.9366302,209.4999847,301.2366638,326.4899292,278.8733215,197.6266327,120.2299576,47.45995712,5.466619968,0.129952967
3138,57894,16608,1.353286505,26.13329124,101.1466141,207.4632874,300.1066284,324.4032898,278.4566345,197.936615,120.0199509,46.9132843,5.379953384,0.133286297
3139,57895,16609,1.353286505,26.13329124,101.1466141,207.4632874,300.1066284,324.4032898,278.4566345,197.936615,120.0199509,46.9132843,5.379953384,0.133286297
3140,57896,16610,1.323286414,25.37661743,98.81328583,204.5499573,297.3265991,320.7566528,278.0665894,197.5966339,119.1199417,46.02662277,5.253286362,0.133286297
3141,57897,16611,1.323286414,25.37661743,98.81328583,204.5499573,297.3265991,320.7566528,278.0665894,197.5966339,119.1199417,46.02662277,5.253286362,0.133286297
3142,57898,16612,1.276619673,24.4432869,95.95329285,200.7699585,292.8999634,315.5832825,277.6632385,196.6066132,117.5432892,44.83662033,5.0866189,0.129952967
3143,57899,16613,1.276619673,24.4432869,95.95329285,200.7699585,292.8999634,315.5832825,277.6632385,196.6066132,117.5432892,44.83662033,5.0866189,0.129952967
3144,57900,16614,1.253286362,24.25328445,95.61328125,199.7999573,291.9432678,314.6566467,277.7865601,196.4232941,117.0832977,44.74328613,5.059952259,0.116619632
3145,57901,16615,1.253286362,24.25328445,95.61328125,199.7999573,291.9432678,314.6566467,277.7865601,196.4232941,117.0832977,44.74328613,5.059952259,0.116619632
3146,57902,16616,1.273286343,24.53994942,96.81661987,201.7299347,293.2833252,315.5733032,278.559967,197.1899567,117.8066254,45.21995163,5.119953632,0.126619622
3147,57903,16617,1.273286343,24.53994942,96.81661987,201.7299347,293.2833252,315.5733032,278.559967,197.1899567,117.8066254,45.21995163,5.119953632,0.126619622
3148,57904,16618,1.319953084,25.34661865,99.53994751,206.5866241,296.913269,318.2999573,279.9799805,198.8932648,119.7332916,46.27996063,5.273286343,0.133286297
3149,57905,16619,1.319953084,25.34661865,99.53994751,206.5866241,296.913269,318.2999573,279.9799805,198.8932648,119.7332916,46.27996063,5.273286343,0.133286297
3150,57906,16620,1.359953165,26.28662109,102.6166229,212.4399567,302.72995,324.226593,283.7566223,201.4132996,123.5399475,47.76329041,5.453286648,0.136619627
3151,57907,16621,1.379953146,26.93662071,104.7899475,216.6899414,307.0966492,327.5332947,286.3666077,203.2266083,125.7432709,48.76329422,5.549952507,0.139952973
3152,57908,16622,1.379953146,26.93662071,104.7899475,216.6899414,307.0966492,327.5332947,286.3666077,203.2266083,125.7432709,48.76329422,5.549952507,0.139952973
3153,57909,16623,1.399953008,27.30995369,106.0266113,219.3366394,309.97995,328.2698975,287.8432617,204.3332672,126.3666153,49.26327896,5.609953403,0.136619642
3154,57910,16624,1.399953008,27.30995369,106.0266113,219.3366394,309.97995,328.2698975,287.8432617,204.3332672,126.3666153,49.26327896,5.609953403,0.136619642
3155,57911,16625,1.343286276,26.91328812,104.9499512,217.4066467,308.7299194,332.5233459,290.269928,202.9833069,124.4399338,48.65995789,5.539953232,0.129952982
3156,57912,16626,1.343286276,26.91328812,104.9499512,217.4066467,308.7299194,332.5233459,290.269928,202.9833069,124.4399338,48.65995789,5.539953232,0.129952982
3157,57913,16627,1.323286295,26.25995255,103.0232849,214.009964,302.8866272,326.2966003,286.913269,200.8666077,122.0532761,47.70661926,5.446619987,0.129952982
3158,57914,16628,1.323286295,26.25995255,103.0232849,214.009964,302.8866272,326.2966003,286.913269,200.8666077,122.0532761,47.70661926,5.446619987,0.129952982
3159,57915,16629,1.276619792,25.31662178,100.209938,209.1665955,292.4566345,309.6166382,277.7299805,198.0066071,119.2132721,46.32328796,5.323286533,0.126619637
3160,57916,16630,1.276619792,25.31662178,100.209938,209.1665955,292.4566345,309.6166382,277.7299805,198.0066071,119.2132721,46.32328796,5.323286533,0.126619637
3161,57917,16631,1.259953141,24.69661903,98.36328125,205.4466248,291.0265808,308.5232849,273.519989,194.7599945,118.9266281,46.27994919,5.24328661,0.116619639
3162,57918,16632,1.259953141,24.69661903,98.36328125,205.4466248,291.0265808,308.5232849,273.519989,194.7599945,118.9266281,46.27994919,5.24328661,0.116619639
3163,57919,16633,1.246619701,24.54328537,97.65661621,203.5599213,290.6366577,309.1099548,271.8766174,192.6233063,118.4632721,46.10661697,5.196619511,0.116619624
3164,57920,16634,1.246619701,24.54328537,97.65661621,203.5599213,290.6366577,309.1099548,271.8766174,192.6233063,118.4632721,46.10661697,5.196619511,0.116619624
3165,57921,16635,1.259953022,24.85661888,98.0466156,203.4799347,291.3165894,311.3165894,272.7432861,191.6133118,117.7832794,45.79328918,5.233285904,0.129952952
3166,57922,16636,1.286619663,25.60662079,100.2132874,206.8999634,294.3099365,313.603302,273.7866211,193.5499725,118.8399582,46.60995102,5.32328701,0.129952967
3167,57923,16637,1.286619663,25.60662079,100.2132874,206.8999634,294.3099365,313.603302,273.7866211,193.5499725,118.8399582,46.60995102,5.32328701,0.129952967
3168,57924,16638,1.313286424,26.3032856,102.2932816,210.5032806,295.6966248,315.3033447,275.0832825,196.0432892,119.7066345,47.26662445,5.396620274,0.136619627
3169,57925,16639,1.313286424,26.3032856,102.2932816,210.5032806,295.6966248,315.3033447,275.0832825,196.0432892,119.7066345,47.26662445,5.396620274,0.136619627
3170,57926,16640,1.323286414,26.91995239,104.3066254,214.2466431,295.5332947,316.3833313,276.5899658,199.0966339,120.3299637,47.74328995,5.449953556,0.149952978
3171,57927,16641,1.323286414,26.91995239,104.3066254,214.2466431,295.5332947,316.3833313,276.5899658,199.0966339,120.3299637,47.74328995,5.449953556,0.149952978
3172,57928,16642,1.313286424,27.16661835,105.0399475,216.1066437,296.8033142,320.1966553,279.3032532,200.8999329,121.2232666,48.09328079,5.456620216,0.139952973
3173,57929,16643,1.313286424,27.16661835,105.0399475,216.1066437,296.8033142,320.1966553,279.3032532,200.8999329,121.2232666,48.09328079,5.456620216,0.139952973
3174,57930,16644,1.323286414,27.3832798,105.8632813,218.4166107,302.7065735,326.1299438,282.436615,198.986618,118.3399658,47.8966217,5.459952831,0.136619627
3175,57931,16645,1.323286414,27.3832798,105.8632813,218.4166107,302.7065735,326.1299438,282.436615,198.986618,118.3399658,47.8966217,5.459952831,0.136619627
3176,57932,16646,1.316619754,27.5232811,106.7832794,221.1932983,313.2966003,334.1766052,285.9999695,193.3432922,111.7432861,47.1099472,5.46995306,0.129952967
3177,57933,16647,1.316619754,27.5232811,106.7832794,221.1932983,313.2966003,334.1766052,285.9999695,193.3432922,111.7432861,47.1099472,5.46995306,0.129952967
3178,57934,16648,1.303286314,27.28661919,105.72995,220.0399475,312.0999756,335.7732849,286.6632996,192.4299164,110.3432846,46.34328842,5.409952641,0.133286297
3179,57935,16649,1.303286314,27.28661919,105.72995,220.0399475,312.0999756,335.7732849,286.6632996,192.4299164,110.3432846,46.34328842,5.409952641,0.133286297
3180,57936,16650,1.303286314,27.05661964,104.7266388,218.7266235,310.9699402,337.1733398,288.2766418,192.2632904,109.6366119,45.8732872,5.359952927,0.126619637
3181,57937,16651,1.309953094,26.80994797,103.7599564,217.1899414,309.8599854,338.3833008,290.8299561,192.8932953,109.649971,45.68328857,5.333285809,0.129952967
3182,57938,16652,1.309953094,26.80994797,103.7599564,217.1899414,309.8599854,338.3833008,290.8299561,192.8932953,109.649971,45.68328857,5.333285809,0.129952967
3183,57939,16653,1.306619644,26.62995148,103.2466278,215.69664,307.8399353,340.1399841,289.5299683,191.8332977,109.3199539,45.09661865,5.313286304,0.129952967
3184,57940,16654,1.306619644,26.62995148,103.2466278,215.69664,307.8399353,340.1399841,289.5299683,191.8332977,109.3199539,45.09661865,5.313286304,0.129952967
3185,57941,16655,1.323286295,26.55328941,102.8999558,214.2832489,305.8666382,340.39328,289.039978,192.1999359,109.6766205,44.91995621,5.323286533,0.123286299
3186,57948,16656,1.346619844,26.50995064,102.5366287,210.14328,302.5299683,337.8865967,288.0299683,194.9166107,112.2232895,44.96661758,5.27995348,0.126619637
3187,57950,16657,1.346619368,26.50661659,102.39328,208.663269,301.4832764,338.8999634,288.4466248,197.9899292,113.4699478,44.733284,5.243286133,0.116619639
3188,57951,16658,1.356619716,26.52995491,102.459938,208.9432983,301.6766052,338.8799744,285.039978,195.549942,113.6166153,44.86995316,5.209953308,0.106619634
3189,57958,16659,1.379952908,26.59328842,102.2132874,206.176651,295.2432556,337.0033264,278.9599304,190.2133026,112.5999451,44.07995605,5.083286762,0.053286266
3190,57959,16660,1.379952908,26.59328842,102.2132874,206.176651,295.2432556,337.0033264,278.9599304,190.2133026,112.5999451,44.07995605,5.083286762,0.053286266
