OID,Id,ORIG_FID,vbdsf1,vbdsf2,vbdsf3,vbdsf4,vbdsf5,vbdsf6,vbdsf7,vbdsf8,vbdsf9,vbdsf10,vbdsf11,vbdsf12
2862,57468,16332,0.109953426,2.109953403,15.05328655,41.10995102,65.37662506,83.11660767,79.21662903,52.66661453,24.41995049,5.659953594,0.233286828,0.053286735
2863,57469,16333,0.116620086,2.173286676,15.36328697,41.81995392,66.47662354,83.07994843,79.13996124,52.51995087,24.47662163,5.676620007,0.243286833,0.053286735
2864,57470,16334,0.116620086,2.173286676,15.36328697,41.81995392,66.47662354,83.07994843,79.13996124,52.51995087,24.47662163,5.676620007,0.243286833,0.053286735
2865,57478,16335,0.133286744,2.32328701,16.30994987,44.23661804,75.99996185,92.02328491,81.90662384,51.9799614,24.36995316,5.426620483,0.259953469,0.053286735
2866,57479,16336,0.133286744,2.32328701,16.30994987,44.23661804,75.99996185,92.02328491,81.90662384,51.9799614,24.36995316,5.426620483,0.259953469,0.053286735
2867,57480,16337,0.136620075,2.309953451,16.36328697,43.91662216,75.20328522,91.82328033,81.06663513,51.55328751,24.40995407,5.38995409,0.256620109,0.053286735
2868,57481,16338,0.136620075,2.309953451,16.36328697,43.91662216,75.20328522,91.82328033,81.06663513,51.55328751,24.40995407,5.38995409,0.256620109,0.053286735
2869,57482,16339,0.14662008,2.2932868,16.47661781,43.79328918,74.01661682,91.79328156,81.08661652,51.68328857,24.73995399,5.413285732,0.266620129,0.053286735
2870,57483,16340,0.14662008,2.2932868,16.47661781,43.79328918,74.01661682,91.79328156,81.08661652,51.68328857,24.73995399,5.413285732,0.266620129,0.053286735
2871,57484,16341,0.149953425,2.239953756,16.41661835,43.4666214,72.76329041,89.40329742,79.93661499,51.95328522,24.82328987,5.493287086,0.259953469,0.053286735
2872,57485,16342,0.149953425,2.239953756,16.41661835,43.4666214,72.76329041,89.40329742,79.93661499,51.95328522,24.82328987,5.493287086,0.259953469,0.053286735
2873,57486,16343,0.14662008,2.203286648,16.20995331,42.92329025,71.50328827,88.52330017,80.14995575,52.80661774,24.99328613,5.533286572,0.27662009,0.053286735
2874,57487,16344,0.149953425,2.136620045,15.89662075,42.13328552,70.20661163,89.14329529,81.74995422,54.27994919,25.23995209,5.559954166,0.266620129,0.053286735
2875,57488,16345,0.149953425,2.136620045,15.89662075,42.13328552,70.20661163,89.14329529,81.74995422,54.27994919,25.23995209,5.559954166,0.266620129,0.053286735
2876,57489,16346,0.14662008,2.129953384,16.11995316,42.72995377,71.72328949,93.23994446,86.82328796,58.45328522,26.87661552,5.806621075,0.259953469,0.053286735
2877,57490,16347,0.14662008,2.129953384,16.11995316,42.72995377,71.72328949,93.23994446,86.82328796,58.45328522,26.87661552,5.806621075,0.259953469,0.053286735
2878,57491,16348,0.136620075,2.156620502,16.39328766,43.33995438,72.45995331,95.02661896,87.68330383,58.62995911,26.58995247,5.766620159,0.253286809,0.053286735
2879,57492,16349,0.136620075,2.156620502,16.39328766,43.33995438,72.45995331,95.02661896,87.68330383,58.62995911,26.58995247,5.766620159,0.253286809,0.053286735
2880,57493,16350,0.129953414,2.233286858,16.72995377,43.97328186,72.37329102,94.48661041,84.3332901,54.86994934,24.40328789,5.436620712,0.249953479,0.053286735
2881,57494,16351,0.129953414,2.233286858,16.72995377,43.97328186,72.37329102,94.48661041,84.3332901,54.86994934,24.40328789,5.436620712,0.249953479,0.053286735
2882,57495,16352,0.136620075,2.343286753,17.38662148,45.42328644,74.63329315,96.12993622,87.95994568,58.4266243,26.60995483,5.936620712,0.253286809,0.053286735
2883,57496,16353,0.136620075,2.343286753,17.38662148,45.42328644,74.63329315,96.12993622,87.95994568,58.4266243,26.60995483,5.936620712,0.253286809,0.053286735
2884,57497,16354,0.136620075,2.403286695,17.59995079,46.14995956,75.6632843,96.68993378,89.80662537,59.84994888,27.59661675,6.196620464,0.263286799,0.053286735
2885,57498,16355,0.136620075,2.403286695,17.59995079,46.14995956,75.6632843,96.68993378,89.80662537,59.84994888,27.59661675,6.196620464,0.263286799,0.053286735
2886,57499,16356,0.13995342,2.403286695,17.41995239,46.13995361,75.43663025,96.20329285,89.89331055,59.1399498,27.37662125,6.226620197,0.256620139,0.053286735
2887,57500,16357,0.13995342,2.403286695,17.41995239,46.13995361,75.43663025,96.20329285,89.89331055,59.1399498,27.37662125,6.226620197,0.256620139,0.053286735
2888,57501,16358,0.129953414,2.236620188,16.4199543,44.31328583,74.02328491,94.79328156,88.99996948,58.26662064,26.79328537,5.996620655,0.246620134,0.053286735
2889,57502,16359,0.103286766,2.043287039,15.35995293,42.24328232,72.10995483,93.00328827,88.13993835,57.43328094,26.18328667,5.709954262,0.229953483,0.053286735
2890,57503,16360,0.103286766,2.043287039,15.35995293,42.24328232,72.10995483,93.00328827,88.13993835,57.43328094,26.18328667,5.709954262,0.229953483,0.053286735
2891,57504,16361,0.103286773,1.823286891,14.22995281,39.94329071,69.70327759,90.83995819,87.29329681,56.60328674,25.54995537,5.356620312,0.216620103,0.053286735
2892,57505,16362,0.103286773,1.823286891,14.22995281,39.94329071,69.70327759,90.83995819,87.29329681,56.60328674,25.54995537,5.356620312,0.216620103,0.053286735
2893,57506,16363,0.083286777,1.789953351,13.95995235,38.79328918,68.58995819,88.39994812,86.37328339,55.49661636,24.85662079,5.123286724,0.206620082,0.053286735
2894,57507,16364,0.083286777,1.789953351,13.95995235,38.79328918,68.58995819,88.39994812,86.37328339,55.49661636,24.85662079,5.123286724,0.206620082,0.053286735
2895,57508,16365,0.073286757,1.919953227,14.49328613,39.06661606,68.61329651,86.87995911,85.52994537,54.70994949,24.57994843,5.086621284,0.223286822,0.053286735
2896,57509,16366,0.073286757,1.919953227,14.49328613,39.06661606,68.61329651,86.87995911,85.52994537,54.70994949,24.57994843,5.086621284,0.223286822,0.053286735
2897,57510,16367,0.063286737,2.216620207,15.83661938,40.76995468,69.75661469,86.279953,84.78327942,54.16661453,24.65995216,5.253286839,0.236620143,0.053286735
2898,57511,16368,0.063286737,2.216620207,15.83661938,40.76995468,69.75661469,86.279953,84.78327942,54.16661453,24.65995216,5.253286839,0.236620143,0.053286735
2899,57512,16369,0.059953403,2.653286695,17.86995506,44.67328262,72.95996094,87.90995026,84.4666214,54.65661621,25.60329056,5.826620579,0.259953469,0.053286735
2900,57513,16370,0.059953403,2.653286695,17.86995506,44.67328262,72.95996094,87.90995026,84.4666214,54.65661621,25.60329056,5.826620579,0.259953469,0.053286735
2901,57514,16371,0.053286735,2.976620197,19.52662086,47.78661346,75.86995697,89.46994781,84.01661682,55.11661911,26.41662025,6.336619377,0.28662008,0.053286735
2902,57515,16372,0.053286735,2.976620197,19.52662086,47.78661346,75.86995697,89.46994781,84.01661682,55.11661911,26.41662025,6.336619377,0.28662008,0.053286735
2903,57516,16373,0.056620069,3.199953556,20.8266201,50.04994965,78.51328278,91.03328705,83.42995453,55.54328156,27.13995361,6.769953728,0.306620061,0.053286735
2904,57517,16374,0.059953403,3.11328721,20.33328629,48.94329071,77.01328278,90.98329163,82.27663422,55.19661331,26.75995255,6.733287334,0.306620061,0.053286735
2905,57518,16375,0.059953403,3.11328721,20.33328629,48.94329071,77.01328278,90.98329163,82.27663422,55.19661331,26.75995255,6.733287334,0.306620061,0.053286735
2906,57519,16376,0.066620074,2.863286734,19.03995323,46.08328629,74.31661224,90.41662598,81.23661804,54.59661865,26.05328751,6.486619949,0.303286701,0.053286735
2907,57520,16377,0.066620074,2.863286734,19.03995323,46.08328629,74.31661224,90.41662598,81.23661804,54.59661865,26.05328751,6.486619949,0.303286701,0.053286735
2908,57521,16378,0.069953442,2.416620016,16.95662117,41.50328827,70.42662048,89.32327271,80.25328064,53.81328583,25.05994797,6.036620617,0.27662012,0.053286735
2909,57522,16379,0.069953442,2.416620016,16.95662117,41.50328827,70.42662048,89.32327271,80.25328064,53.81328583,25.05994797,6.036620617,0.27662012,0.053286735
2910,57523,16380,0.086620115,2.03995347,15.18328571,38.29661942,67.39328766,88.69995117,80.08995056,53.04994965,24.18328857,5.539953709,0.236620158,0.053286735
2911,57524,16381,0.086620115,2.03995347,15.18328571,38.29661942,67.39328766,88.69995117,80.08995056,53.04994965,24.18328857,5.539953709,0.236620158,0.053286735
2912,57525,16382,0.086620115,1.916620255,14.87662029,37.70995712,66.3766098,88.89995575,80.21994781,52.73995209,23.93328857,5.313287258,0.233286813,0.053286735
2913,57526,16383,0.086620115,1.916620255,14.87662029,37.70995712,66.3766098,88.89995575,80.21994781,52.73995209,23.93328857,5.313287258,0.233286813,0.053286735
2914,57527,16384,0.096620105,2.056619883,16.04328537,39.733284,67.39995575,89.91996002,80.63996124,52.91662598,24.33995247,5.363286972,0.259953439,0.053286735
2915,57528,16385,0.096620105,2.056619883,16.04328537,39.733284,67.39995575,89.91996002,80.63996124,52.91662598,24.33995247,5.363286972,0.259953439,0.053286735
2916,57529,16386,0.119953416,2.486620188,18.40662003,44.30662155,71.62662506,91.46662903,81.70661926,54.08995438,25.50328827,5.876619816,0.28662011,0.053286735
2917,57530,16387,0.119953416,2.486620188,18.40662003,44.30662155,71.62662506,91.46662903,81.70661926,54.08995438,25.50328827,5.876619816,0.28662011,0.053286735
2918,57531,16388,0.149953425,2.766619921,19.8966198,47.49994659,75.03328705,92.95663452,82.85328674,55.30994797,26.62995148,6.263287544,0.309953392,0.053286735
2919,57532,16389,0.149953425,2.906620264,20.53661919,49.30661774,77.58662415,94.40328217,84.07996368,56.52328873,27.72995186,6.52995348,0.316620052,0.053286735
2920,57533,16390,0.149953425,2.906620264,20.53661919,49.30661774,77.58662415,94.40328217,84.07996368,56.52328873,27.72995186,6.52995348,0.316620052,0.053286735
2921,57534,16391,0.149953425,2.629953146,18.9832859,47.44995117,76.85327911,94.13328552,84.58662415,56.89661407,27.90661812,6.326621056,0.299953431,0.053286735
2922,57535,16392,0.149953425,2.629953146,18.9832859,47.44995117,76.85327911,94.13328552,84.58662415,56.89661407,27.90661812,6.326621056,0.299953431,0.053286735
2923,57536,16393,0.136620075,2.233286858,16.84328842,44.70661545,75.16329193,93.64661407,84.83994293,56.90662003,27.62994957,5.909954548,0.27662009,0.053286735
2924,57537,16394,0.136620075,2.233286858,16.84328842,44.70661545,75.16329193,93.64661407,84.83994293,56.90662003,27.62994957,5.909954548,0.27662009,0.053286735
2925,57538,16395,0.126620099,1.729953408,14.12661839,41.04996109,72.529953,92.93994141,84.85329437,56.5599556,26.90662193,5.326620579,0.239953473,0.053286735
2926,57539,16396,0.126620099,1.729953408,14.12661839,41.04996109,72.529953,92.93994141,84.85329437,56.5599556,26.90662193,5.326620579,0.239953473,0.053286735
2927,57540,16397,0.123286754,1.686619997,13.61995411,40.53995514,71.42329407,92.61994934,84.8599472,56.33662415,26.61995316,5.116620541,0.236620143,0.053286735
2928,57541,16398,0.123286754,1.686619997,13.61995411,40.53995514,71.42329407,92.61994934,84.8599472,56.33662415,26.61995316,5.116620541,0.236620143,0.053286735
2929,57542,16399,0.129953414,1.893286467,14.68328571,42.4899559,72.24328613,92.8966217,85.16329193,56.54996109,26.89328575,5.266620159,0.249953493,0.053286735
2930,57543,16400,0.129953414,1.893286467,14.68328571,42.4899559,72.24328613,92.8966217,85.16329193,56.54996109,26.89328575,5.266620159,0.249953493,0.053286735
2931,57544,16401,0.14662008,2.369953156,17.28328705,46.90661621,74.97661591,93.79662323,85.76994324,57.15662003,27.70995331,5.796620369,0.27662009,0.053286735
2932,57545,16402,0.14662008,2.369953156,17.28328705,46.90661621,74.97661591,93.79662323,85.76994324,57.15662003,27.70995331,5.796620369,0.27662009,0.053286735
2933,57546,16403,0.143286735,2.7932868,19.84995461,52.29995346,79.70995331,95.10327911,86.46663666,57.87660599,28.97661972,6.523286819,0.293286741,0.053286735
2934,57547,16404,0.14662008,3.073286533,21.51662064,56.11662292,83.25327301,96.23995209,86.93662262,58.48995209,29.9832859,7.119954586,0.299953401,0.053286735
2935,57548,16405,0.14662008,3.073286533,21.51662064,56.11662292,83.25327301,96.23995209,86.93662262,58.48995209,29.9832859,7.119954586,0.299953401,0.053286735
2936,57549,16406,0.14662008,3.179953575,22.31995392,58.36661911,85.6466217,97.22661591,87.17329407,59.03995895,30.74328613,7.613286972,0.309953392,0.053286735
2937,57550,16407,0.14662008,3.179953575,22.31995392,58.36661911,85.6466217,97.22661591,87.17329407,59.03995895,30.74328613,7.613286972,0.309953392,0.053286735
2938,57551,16408,0.133286744,2.983287573,21.29662132,56.05995178,83.63661957,96.34327698,86.27662659,58.61662674,30.18661499,7.439953804,0.293286741,0.053286735
2939,57552,16409,0.133286744,2.983287573,21.29662132,56.05995178,83.63661957,96.34327698,86.27662659,58.61662674,30.18661499,7.439953804,0.293286741,0.053286735
2940,57553,16410,0.123286746,2.656620026,19.47995567,52.24994659,80.0999527,94.47328186,84.74328613,57.60995102,29.08661842,6.966619968,0.266620129,0.053286735
2941,57554,16411,0.123286746,2.656620026,19.47995567,52.24994659,80.0999527,94.47328186,84.74328613,57.60995102,29.08661842,6.966619968,0.266620129,0.053286735
2942,57555,16412,0.116620086,2.183286905,16.84328842,46.88328552,75.08996582,91.5666275,82.59327698,55.98662567,27.44329071,6.223287582,0.243286803,0.053286735
2943,57556,16413,0.116620086,2.183286905,16.84328842,46.88328552,75.08996582,91.5666275,82.59327698,55.98662567,27.44329071,6.223287582,0.243286803,0.053286735
2944,57557,16414,0.106620096,1.923286796,15.04661942,42.95995331,71.2599411,89.55329132,81.07328796,54.39995575,26.15995216,5.746619701,0.233286783,0.053286735
2945,57558,16415,0.106620096,1.923286796,15.04661942,42.95995331,71.2599411,89.55329132,81.07328796,54.39995575,26.15995216,5.746619701,0.233286783,0.053286735
2946,57559,16416,0.093286768,1.889953494,14.59328651,41.35329056,69.68662262,88.39328766,80.21327972,53.38328934,25.54328537,5.626620293,0.236620128,0.053286735
2947,57560,16417,0.093286768,1.889953494,14.59328651,41.35329056,69.68662262,88.39328766,80.21327972,53.38328934,25.54328537,5.626620293,0.236620128,0.053286735
2948,57561,16418,0.106620096,2.053286552,15.4832859,42.10329056,70.32662201,88.1099472,79.97663116,52.9366188,25.57995033,5.863286972,0.253286809,0.053286735
2949,57562,16419,0.109953426,2.406620502,17.5766201,46.0832901,73.45995331,89.59328461,81.09328461,54.19327164,26.52661514,6.313286781,0.27995345,0.053286735
2950,57563,16420,0.109953426,2.406620502,17.5766201,46.0832901,73.45995331,89.59328461,81.09328461,54.19327164,26.52661514,6.313286781,0.27995345,0.053286735
2951,57564,16421,0.116620086,2.70661974,19.44662094,50.01995087,76.93661499,91.41994476,82.37995148,55.75994873,27.37995529,6.756621361,0.309953392,0.053286735
2952,57565,16422,0.116620086,2.70661974,19.44662094,50.01995087,76.93661499,91.41994476,82.37995148,55.75994873,27.37995529,6.756621361,0.309953392,0.053286735
2953,57566,16423,0.116620086,2.949953556,21.06661987,53.91328812,80.74328613,93.5832901,83.83995056,57.6166153,28.20328331,7.159953594,0.333286762,0.053286735
2954,57567,16424,0.116620086,2.949953556,21.06661987,53.91328812,80.74328613,93.5832901,83.83995056,57.6166153,28.20328331,7.159953594,0.333286762,0.053286735
2955,57568,16425,0.123286746,2.999953747,21.52328491,55.78327942,83.37661743,96.03994751,85.28328705,58.8099556,28.55661583,7.283287525,0.333286762,0.053286735
2956,57569,16426,0.123286746,2.999953747,21.52328491,55.78327942,83.37661743,96.03994751,85.28328705,58.8099556,28.55661583,7.283287525,0.333286762,0.053286735
2957,57570,16427,0.119953416,2.983287096,21.48328781,56.64995575,85.42662048,97.88996124,85.53328705,57.85995102,27.77662086,7.196620464,0.329953402,0.053286735
2958,57571,16428,0.119953416,2.983287096,21.48328781,56.64995575,85.42662048,97.88996124,85.53328705,57.85995102,27.77662086,7.196620464,0.329953402,0.053286735
2959,57572,16429,0.126620084,2.843286991,20.96995163,56.4666214,86.90995026,99.11327362,84.58995056,54.77328873,25.86661911,6.92662096,0.319953412,0.053286735
2960,57573,16430,0.126620084,2.843286991,20.96995163,56.4666214,86.90995026,99.11327362,84.58995056,54.77328873,25.86661911,6.92662096,0.319953412,0.053286735
2961,57574,16431,0.126620084,2.709953547,20.20995331,55.40328217,87.48327637,100.7399597,85.0999527,54.58327484,25.49328995,6.719954491,0.303286761,0.053286735
2962,57575,16432,0.126620084,2.709953547,20.20995331,55.40328217,87.48327637,100.7399597,85.0999527,54.58327484,25.49328995,6.719954491,0.303286761,0.053286735
2963,57576,16433,0.126620084,2.613286495,19.49662209,54.14328384,87.58662415,102.1166229,85.79329681,54.69994354,25.25661659,6.569953918,0.27995345,0.053286735
2964,57577,16434,0.133286744,2.549953461,18.83661652,52.70661163,87.22995758,103.2499542,86.66995239,55.01995468,25.15995407,6.446620464,0.289953411,0.053286735
2965,57578,16435,0.133286744,2.549953461,18.83661652,52.70661163,87.22995758,103.2499542,86.66995239,55.01995468,25.15995407,6.446620464,0.289953411,0.053286735
2966,57579,16436,0.13995342,2.506620169,18.44995499,51.10327911,86.0799408,103.3099518,85.72663116,54.58662033,25.03328705,6.286620617,0.293286771,0.053286735
2967,57580,16437,0.13995342,2.506620169,18.44995499,51.10327911,86.0799408,103.3099518,85.72663116,54.58662033,25.03328705,6.286620617,0.293286771,0.053286735
2968,57581,16438,0.143286735,2.469953299,18.10995293,49.49328613,84.81661987,102.8399582,85.23329163,54.39328766,25.0532856,6.193287373,0.296620101,0.053286735
2969,57582,16439,0.143286735,2.469953299,18.10995293,49.49328613,84.81661987,102.8399582,85.23329163,54.39328766,25.0532856,6.193287373,0.296620101,0.053286735
2970,57583,16440,0.143286735,2.423287153,17.81661797,47.90661621,83.41661835,101.8266296,85.18661499,54.35995865,25.25995255,6.156620502,0.28328675,0.053286735
2971,57584,16441,0.143286735,2.423287153,17.81661797,47.90661621,83.41661835,101.8266296,85.18661499,54.35995865,25.25995255,6.156620502,0.28328675,0.053286735
