OID,Id,ORIG_FID,vddsf1,vddsf2,vddsf3,vddsf4,vddsf5,vddsf6,vddsf7,vddsf8,vddsf9,vddsf10,vddsf11,vddsf12
172,53906,13642,14.06661892,31.37328529,54.31995392,76.6733017,77.65661621,74.67662048,71.53995514,61.60328674,45.92995453,35.01995087,19.09995461,9.166620255
173,53907,13643,14.06661892,31.37328529,54.31995392,76.6733017,77.65661621,74.67662048,71.53995514,61.60328674,45.92995453,35.01995087,19.09995461,9.166620255
174,53908,13644,13.93328571,31.36994743,53.51329041,77.05994415,78.09662628,74.32661438,71.59662628,62.02662277,46.01329041,35.06661606,19.16662216,9.063286781
175,53909,13645,13.93328571,31.36994743,53.51329041,77.05994415,78.09662628,74.32661438,71.59662628,62.02662277,46.01329041,35.06661606,19.16662216,9.063286781
176,53910,13646,13.84662056,31.41328621,52.79994965,77.24662018,78.60327911,74.30995178,71.83662415,62.71329117,46.89328384,35.24662018,19.22661781,8.969952583
177,53911,13647,13.84662056,31.41328621,52.79994965,77.24662018,78.60327911,74.30995178,71.83662415,62.71329117,46.89328384,35.24662018,19.22661781,8.969952583
178,53912,13648,13.73995495,31.67328453,52.97661591,78.06661224,81.00660706,74.47328949,71.83328247,63.16994858,47.10329056,35.61328888,19.25328445,9.129952431
179,53913,13649,13.73995495,31.67328453,52.97661591,78.06661224,81.00660706,74.47328949,71.83328247,63.16994858,47.10329056,35.61328888,19.25328445,9.129952431
180,53914,13650,13.71995163,31.84995079,53.40661621,78.91995239,82.28330994,74.8166275,71.97660828,63.46661758,47.43661118,35.89995575,19.28661919,9.336619377
181,53915,13651,13.71995163,31.84995079,53.40661621,78.91995239,82.28330994,74.8166275,71.97660828,63.46661758,47.43661118,35.89995575,19.28661919,9.336619377
182,53916,13652,13.7532835,31.9599514,54.0866127,79.82661438,82.41996002,75.2966156,72.27329254,63.65662384,47.92328644,36.13661957,19.39328384,9.603286743
183,53917,13653,13.96661663,31.70328331,53.55662537,79.08995819,81.88994598,75.83661652,73.59328461,63.7699585,47.8966217,36.08995438,19.48995209,9.983285904
184,53918,13654,13.96661663,31.70328331,53.55662537,79.08995819,81.88994598,75.83661652,73.59328461,63.7699585,47.8966217,36.08995438,19.48995209,9.983285904
185,53919,13655,14.13328362,31.11661911,52.4066124,77.38660431,80.38328552,76.08661652,74.45327759,63.63328552,47.43329239,35.5999527,19.49995613,10.30661964
186,53920,13656,14.13328362,31.11661911,52.4066124,77.38660431,80.38328552,76.08661652,74.45327759,63.63328552,47.43329239,35.5999527,19.49995613,10.30661964
187,53921,13657,14.23661709,30.22328568,50.70995331,74.75995636,77.88661957,76.05662537,74.91995239,63.21995544,46.44327927,34.70328903,19.39328575,10.58662033
188,53922,13658,14.23661709,30.22328568,50.70995331,74.75995636,77.88661957,76.05662537,74.91995239,63.21995544,46.44327927,34.70328903,19.39328575,10.58662033
189,53923,13659,14.30661869,29.83661652,50.78662109,74.3132782,77.35327911,75.98661804,74.70662689,62.98329163,46.73328018,34.65328217,19.32995224,10.73661804
190,53924,13660,14.30661869,29.83661652,50.78662109,74.3132782,77.35327911,75.98661804,74.70662689,62.98329163,46.73328018,34.65328217,19.32995224,10.73661804
191,53925,13661,14.46995258,29.95661736,52.28995514,75.38328552,77.82328033,75.983284,74.62328339,62.93328476,47.1632843,34.86995316,19.44995117,10.84995079
192,53926,13662,14.46995258,29.95661736,52.28995514,75.38328552,77.82328033,75.983284,74.62328339,62.93328476,47.1632843,34.86995316,19.44995117,10.84995079
193,53927,13663,14.71328545,30.59329033,55.15995407,77.99329376,79.27994537,76.08994293,74.70661926,63.02661514,47.71329498,35.35662079,19.72661972,10.89995193
194,53928,13664,14.71328545,30.59329033,55.15995407,77.99329376,79.27994537,76.08994293,74.70661926,63.02661514,47.71329498,35.35662079,19.72661972,10.89995193
195,53929,13665,15.15661716,31.64995384,59.12329483,81.69663239,82.38993835,78.15662384,75.3166275,64.13329315,49.39662552,36.59661865,20.25661659,11.03328609
196,53930,13666,15.15661716,31.64995384,59.12329483,81.69663239,82.38993835,78.15662384,75.3166275,64.13329315,49.39662552,36.59661865,20.25661659,11.03328609
197,53931,13667,15.44328499,31.92328262,60.79995346,83.23995209,85.09993744,80.09994507,76.38327789,64.75995636,50.70661545,37.51995087,20.49662018,11.12328434
198,53932,13668,15.57328606,31.47328568,60.17662048,82.63996124,87.40995026,81.91661835,77.85661316,64.88661957,51.6632843,38.11328888,20.43328667,11.1699543
199,53933,13669,15.57328606,31.47328568,60.17662048,82.63996124,87.40995026,81.91661835,77.85661316,64.88661957,51.6632843,38.11328888,20.43328667,11.1699543
200,53934,13670,15.38995075,30.1099472,56.8899498,79.58662415,88.10329437,82.78662109,77.77994537,64.35329437,51.68328476,37.97995377,20.01661873,11.12661839
201,53935,13671,15.38995075,30.1099472,56.8899498,79.58662415,88.10329437,82.78662109,77.77994537,64.35329437,51.68328476,37.97995377,20.01661873,11.12661839
202,53936,13672,15.23328304,29.24328804,55.20661926,77.33994293,87.55329132,82.48661041,77.13661194,63.80328369,51.61328506,37.63995361,19.71995163,11.05328465
203,53937,13673,15.23328304,29.24328804,55.20661926,77.33994293,87.55329132,82.48661041,77.13661194,63.80328369,51.61328506,37.63995361,19.71995163,11.05328465
204,53938,13674,15.12661934,28.89995384,55.11994934,75.89995575,85.7432785,80.95661926,75.9299469,63.22994614,51.44329071,37.09328461,19.51328468,10.94995213
205,53939,13675,15.12661934,28.89995384,55.11994934,75.89995575,85.7432785,80.95661926,75.9299469,63.22994614,51.44329071,37.09328461,19.51328468,10.94995213
206,53940,13676,14.85995293,28.85995102,54.779953,76.86328125,86.11328125,81.47663116,76.35661316,63.70328903,51.20995712,37.46661758,19.52661705,10.68995476
207,53941,13677,14.85995293,28.85995102,54.779953,76.86328125,86.11328125,81.47663116,76.35661316,63.70328903,51.20995712,37.46661758,19.52661705,10.68995476
208,53942,13678,14.65995216,28.70995331,53.79661942,76.97994995,85.88328552,82.09662628,76.74329376,64.16661072,50.71995163,37.53662109,19.52994919,10.4599514
209,53943,13679,14.65995216,28.70995331,53.79661942,76.97994995,85.88328552,82.09662628,76.74329376,64.16661072,50.71995163,37.53662109,19.52994919,10.4599514
210,53944,13680,14.4866209,28.44995308,52.16995621,76.27661896,85.1266098,82.84329224,77.0799408,64.66661835,49.99662018,37.32328415,19.53995132,10.279953
211,53945,13681,14.4866209,28.44995308,52.16995621,76.27661896,85.1266098,82.84329224,77.0799408,64.66661835,49.99662018,37.32328415,19.53995132,10.279953
212,53946,13682,14.36328506,28.41328812,50.44327927,75.08662415,85.59662628,82.48996735,77.29328156,64.77327728,49.65661621,37.59661865,19.43328476,10.05661869
213,53947,13683,14.18328476,28.82328033,50.18328857,75.13661957,85.25995636,82.40328979,77.13993835,64.89994812,49.4266243,38.03995132,19.40662003,9.816619873
214,53948,13684,14.18328476,28.82328033,50.18328857,75.13661957,85.25995636,82.40328979,77.13993835,64.89994812,49.4266243,38.03995132,19.40662003,9.816619873
215,53949,13685,13.95995426,29.67995453,51.36328888,76.47328186,84.10995483,82.55329132,76.57662201,65.03994751,49.36662674,38.63328934,19.46328545,9.503284454
216,53950,13686,13.95995426,29.67995453,51.36328888,76.47328186,84.10995483,82.55329132,76.57662201,65.03994751,49.36662674,38.63328934,19.46328545,9.503284454
217,53951,13687,13.69995213,31.14328384,54.38327789,80.66995239,85.61328125,80.70995331,75.44328308,65.04994965,50.04662323,39.46995163,19.69328499,9.069954872
218,53952,13688,13.69995213,31.14328384,54.38327789,80.66995239,85.61328125,80.70995331,75.44328308,65.04994965,50.04662323,39.46995163,19.69328499,9.069954872
219,53953,13689,13.53328419,31.71661758,55.34328079,83.40328217,86.31994629,79.63996124,74.93661499,65.00661469,50.3766098,39.83661652,19.71661949,8.819952011
220,53954,13690,13.53328419,31.71661758,55.34328079,83.40328217,86.31994629,79.63996124,74.93661499,65.00661469,50.3766098,39.83661652,19.71661949,8.819952011
221,53955,13691,13.46661854,31.44328117,54.24328232,84.72661591,86.31328583,79.37327576,75.08996582,64.91661835,50.37661362,39.75328827,19.56661987,8.783286095
222,53956,13692,13.46661854,31.44328117,54.24328232,84.72661591,86.31328583,79.37327576,75.08996582,64.91661835,50.37661362,39.75328827,19.56661987,8.783286095
223,53957,13693,13.57661724,30.44328499,50.5466156,81.81995392,89.81330872,81.55327606,76.0999527,65.21995544,50.6766243,39.07328796,19.3199501,9.159953117
224,53958,13694,13.57661724,30.44328499,50.5466156,81.81995392,89.81330872,81.55327606,76.0999527,65.21995544,50.6766243,39.07328796,19.3199501,9.159953117
225,53959,13695,13.74662113,30.02661896,48.6232872,79.4299469,91.64328766,83.97660828,76.97328186,65.44661713,51.44328308,38.44995117,19.22662163,9.546618462
226,53960,13696,13.74662113,30.02661896,48.6232872,79.4299469,91.64328766,83.97660828,76.97328186,65.44661713,51.44328308,38.44995117,19.22662163,9.546618462
227,53961,13697,13.93661785,30.18328667,48.50328827,77.53661346,91.8132782,86.63661194,77.72995758,65.53662109,52.64661407,37.8499527,19.29662132,9.929952621
228,53962,13698,14.06995296,32.03661728,52.95994949,79.12661743,86.11328125,84.03329468,76.17995453,64.55328369,50.74328995,35.8199501,18.17328262,9.613286018
229,53963,13699,14.06995296,32.03661728,52.95994949,79.12661743,86.11328125,84.03329468,76.17995453,64.55328369,50.74328995,35.8199501,18.17328262,9.613286018
230,53964,13700,14.02661991,32.95994949,56.12994385,80.41661835,82.59660339,81.56661987,75.08995056,63.4366188,49.74662399,34.32661438,17.42661667,9.396618843
231,53965,13701,14.02661991,32.95994949,56.12994385,80.41661835,82.59660339,81.56661987,75.08995056,63.4366188,49.74662399,34.32661438,17.42661667,9.396618843
232,53966,13702,13.74328709,32.97994995,58.02328873,81.45328522,81.2999649,79.27328491,74.47328186,62.20661545,49.65327835,33.3966217,17.0532856,9.249952316
233,53967,13703,13.74328709,32.97994995,58.02328873,81.45328522,81.2999649,79.27328491,74.47328186,62.20661545,49.65327835,33.3966217,17.0532856,9.249952316
234,53968,13704,13.21995068,31.32328606,56.01662445,77.64328766,79.20995331,78.6166153,74.95662689,61.80661392,49.53995514,32.76328659,16.99661827,9.2566185
235,53969,13705,13.21995068,31.32328606,56.01662445,77.64328766,79.20995331,78.6166153,74.95662689,61.80661392,49.53995514,32.76328659,16.99661827,9.2566185
236,53970,13706,13.09661961,29.91661835,53.89994431,73.52329254,77.44329071,78.16995239,75.17995453,61.40995026,49.31661606,32.36661911,17.10661888,9.43995285
237,53971,13707,13.09661961,29.91661835,53.89994431,73.52329254,77.44329071,78.16995239,75.17995453,61.40995026,49.31661606,32.36661911,17.10661888,9.43995285
238,53972,13708,13.38661861,28.70328522,51.69328308,69.0999527,75.9499588,77.93663025,75.14330292,61.02329254,48.99662399,32.19328308,17.34995079,9.809952736
239,53973,13709,13.38661861,28.70328522,51.69328308,69.0999527,75.9499588,77.93663025,75.14330292,61.02329254,48.99662399,32.19328308,17.34995079,9.809952736
240,53974,13710,13.29995251,27.41662025,50.26995468,66.30329132,76.15330505,78.30995178,74.93328094,60.37661362,48.86328888,32.21661377,17.35995293,9.803285599
241,53975,13711,13.29995251,27.41662025,50.26995468,66.30329132,76.15330505,78.30995178,74.93328094,60.37661362,48.86328888,32.21661377,17.35995293,9.803285599
242,53979,13712,14.09662056,29.59328461,57.0999527,77.95663452,88.27328491,84.13660431,77.39994812,61.14329147,48.78995132,33.32328415,17.90328598,9.92661953
243,53980,13713,14.09662056,29.59328461,57.0999527,77.95663452,88.27328491,84.13660431,77.39994812,61.14329147,48.78995132,33.32328415,17.90328598,9.92661953
244,53981,13714,14.29661751,29.5599556,57.09995651,80.27994537,88.88329315,83.1166153,76.91663361,61.11328125,48.37662125,32.96661758,17.67661858,9.966619492
245,53982,13715,14.29661751,29.5599556,57.09995651,80.27994537,88.88329315,83.1166153,76.91663361,61.11328125,48.37662125,32.96661758,17.67661858,9.966619492
246,53983,13716,14.07995129,29.70662117,56.21329117,75.84996033,78.53995514,76.21328735,73.41996765,59.99328232,46.82661819,30.80661774,16.06328583,9.363285065
247,53984,13717,14.07995129,29.70662117,56.21329117,75.84996033,78.53995514,76.21328735,73.41996765,59.99328232,46.82661819,30.80661774,16.06328583,9.363285065
248,53985,13718,13.16328526,26.29328537,48.63328934,68.37328339,77.24994659,77.22328186,73.1999588,59.61329269,46.54662323,31.44661903,16.41328621,9.219953537
249,53986,13719,13.16328526,26.29328537,48.63328934,68.37328339,77.24994659,77.22328186,73.1999588,59.61329269,46.54662323,31.44661903,16.41328621,9.219953537
250,53990,13720,12.61661911,24.52661896,43.483284,63.75329208,75.22994995,76.55329132,72.29328156,59.98995209,46.21661758,31.96328354,16.5699501,8.943285942
251,54006,13721,11.44328499,25.62995148,41.8499527,60.99995041,65.96995544,68.82328796,66.90995789,58.15995026,42.45328522,28.19994926,14.85328579,7.949952602
252,54007,13722,11.85328484,26.39995193,43.20328522,61.1932869,65.46662903,69.233284,66.88328552,57.85662079,42.76329041,28.29328346,15.00328445,8.283286095
253,54012,13723,12.44328594,26.70328522,43.86661911,59.8732872,66.50995636,69.6166153,66.5999527,57.07328033,42.56995392,28.03995514,15.08328342,8.72661972
254,54013,13724,12.59328556,26.55994987,43.55662155,58.64661407,65.6099472,69.61328888,66.76661682,56.96661758,42.71329117,27.84661865,15.09661961,8.873287201
255,54014,13725,12.59328556,26.55994987,43.55662155,58.64661407,65.6099472,69.61328888,66.76661682,56.96661758,42.71329117,27.84661865,15.09661961,8.873287201
256,54015,13726,12.64995193,26.1699543,43.30995178,58.11994934,65.70661926,69.68995667,67.17662811,56.95994949,42.87662506,27.8199501,15.29328728,9.036619186
257,54016,13727,12.64995193,26.1699543,43.30995178,58.11994934,65.70661926,69.68995667,67.17662811,56.95994949,42.87662506,27.8199501,15.29328728,9.036619186
258,54017,13728,12.61995125,25.53328514,43.17328644,58.25662613,66.76661682,69.80329132,67.84661102,57.06662369,43.05995178,27.96328354,15.66661739,9.206619263
259,54018,13729,12.61995125,25.53328514,43.17328644,58.25662613,66.76661682,69.80329132,67.84661102,57.06662369,43.05995178,27.96328354,15.66661739,9.206619263
260,54019,13730,12.82995415,24.80995369,43.04994965,58.5232811,67.03994751,69.65328979,67.6466217,57.00328827,43.68995285,28.52994919,15.94328499,9.376619339
261,54020,13731,12.82995415,24.80995369,43.04994965,58.5232811,67.03994751,69.65328979,67.6466217,57.00328827,43.68995285,28.52994919,15.94328499,9.376619339
262,54021,13732,13.55661869,25.47994995,44.82995224,61.61662292,68.75662231,71.10328674,68.58995056,57.58328629,44.05328751,29.29995155,16.69661903,9.873285294
263,54022,13733,14.79995251,27.50995064,48.50994873,67.50662231,71.9132843,74.18662262,70.65662384,58.77995682,44.16661835,30.23661995,17.89995384,10.68328571
264,54023,13734,14.79995251,27.50995064,48.50994873,67.50662231,71.9132843,74.18662262,70.65662384,58.77995682,44.16661835,30.23661995,17.89995384,10.68328571
265,54024,13735,14.82995415,27.44661713,48.64995575,68.45996094,79.50328827,81.69328308,73.12995148,59.99662781,45.48328018,32.30327988,18.24661636,10.71661854
266,54025,13736,14.82995415,27.44661713,48.64995575,68.45996094,79.50328827,81.69328308,73.12995148,59.99662781,45.48328018,32.30327988,18.24661636,10.71661854
267,54026,13737,14.19995117,26.19661903,46.47661972,65.31995392,78.65662384,81.76329041,73.2432785,60.28662109,45.98329163,32.16661453,17.6866169,10.29995251
268,54027,13738,14.19995117,26.19661903,46.47661972,65.31995392,78.65662384,81.76329041,73.2432785,60.28662109,45.98329163,32.16661453,17.6866169,10.29995251
269,54028,13739,12.92328358,23.75995255,41.97661591,58.06328583,69.41661835,74.40328217,70.99661255,59.59328842,45.65328598,29.88661766,16.21995163,9.429952621
270,54029,13740,12.92328358,23.75995255,41.97661591,58.06328583,69.41661835,74.40328217,70.99661255,59.59328842,45.65328598,29.88661766,16.21995163,9.429952621
271,54030,13741,12.63661671,23.51995277,41.34661865,58.23661804,70.24662018,74.6266098,72.56328583,59.90328598,45.61994934,29.95662117,15.90661812,9.126619339
272,54031,13742,12.63661671,23.51995277,41.34661865,58.23661804,70.24662018,74.6266098,72.56328583,59.90328598,45.61994934,29.95662117,15.90661812,9.126619339
273,54032,13743,12.38328552,23.55994797,41.14328384,58.779953,70.79994965,75.8599472,74.13661194,61.25994873,46.23661804,30.07327843,15.79661751,8.906619072
274,54033,13744,12.38328552,23.55994797,41.14328384,58.779953,70.79994965,75.8599472,74.13661194,61.25994873,46.23661804,30.07327843,15.79661751,8.906619072
275,54034,13745,12.21328449,23.91995239,41.40662384,59.71661377,71.09328461,78.08328247,75.74662018,63.69995499,47.51994705,30.26995277,15.9166193,8.759952545
276,54035,13746,12.21328449,23.91995239,41.40662384,59.71661377,71.09328461,78.08328247,75.74662018,63.69995499,47.51994705,30.26995277,15.9166193,8.759952545
277,54036,13747,12.40661812,24.7432785,42.15328598,61.5066185,72.90661621,78.62329102,75.45996094,64.0632782,48.18994904,31.53661728,16.21995163,8.616620064
278,54037,13748,12.46328545,25.46994972,42.80995178,62.69661713,73.50328827,78.04328918,75.07995605,64.43661499,48.42661667,32.16661835,16.37328529,8.459952354
279,54038,13749,12.46328545,25.46994972,42.80995178,62.69661713,73.50328827,78.04328918,75.07995605,64.43661499,48.42661667,32.16661835,16.37328529,8.459952354
280,54039,13750,12.39328384,26.14328384,43.34994888,63.28995132,72.87329102,76.34994507,74.63661957,64.78994751,48.21995163,32.13328552,16.47661591,8.356619835
281,54040,13751,12.39328384,26.14328384,43.34994888,63.28995132,72.87329102,76.34994507,74.63661957,64.78994751,48.21995163,32.13328552,16.47661591,8.356619835
