OID,Id,ORIG_FID,nbdsf1,nbdsf2,nbdsf3,nbdsf4,nbdsf5,nbdsf6,nbdsf7,nbdsf8,nbdsf9,nbdsf10,nbdsf11,nbdsf12
11536,35840,4715,98.28329468,99.34663391,87.21995544,82.08662415,83.86328888,74.15327454,65.45328522,65.55995941,70.81994629,75.35995483,80.48995209,86.55329895
11537,35841,4716,96.45662689,97.49994659,86.93994141,81.68994141,82.63661957,73.34329224,64.6166153,64.96995544,70.68328094,73.41996002,78.87329102,85.87327576
11538,35842,4717,97.04328918,99.10662079,89.83995819,84.05329132,83.74994659,75.94994354,66.26329041,67.10328674,73.09328461,74.24328613,79.01329041,87.40662384
11539,35843,4718,97.04328918,99.10662079,89.83995819,84.05329132,83.74994659,75.94994354,66.26329041,67.10328674,73.09328461,74.24328613,79.01329041,87.40662384
11540,35844,4719,99.00996399,101.823288,93.99994659,85.92663574,84.08327484,75.25995636,66.37661743,67.85328674,74.24996185,76.1466217,81.21327972,89.14660645
11541,35845,4720,99.00996399,101.823288,93.99994659,85.92663574,84.08327484,75.25995636,66.37661743,67.85328674,74.24996185,76.1466217,81.21327972,89.14660645
11542,35846,4721,100.2099686,102.5099564,95.49995422,87.25660706,83.79663086,74.56330109,66.74995422,68.26328278,75.19661713,77.68661499,83.51661682,90.91662598
11543,35847,4722,100.2099686,102.5099564,95.49995422,87.25660706,83.79663086,74.56330109,66.74995422,68.26328278,75.19661713,77.68661499,83.51661682,90.91662598
11544,35848,4723,100.5866394,101.2166214,94.33996582,88.04660797,82.85328674,73.82328796,67.37995911,68.30329132,75.95995331,78.87995148,85.92329407,92.74661255
11545,35849,4724,100.5866394,101.2166214,94.33996582,88.04660797,82.85328674,73.82328796,67.37995911,68.30329132,75.95995331,78.87995148,85.92329407,92.74661255
11546,35850,4725,89.27661896,88.67995453,83.75328064,79.029953,74.88994598,68.85662079,68.19329071,72.02328491,79.68663025,78.17661285,79.78662109,82.3666153
11547,35851,4726,89.27661896,88.67995453,83.75328064,79.029953,74.88994598,68.85662079,68.19329071,72.02328491,79.68663025,78.17661285,79.78662109,82.3666153
11548,35852,4727,81.40328979,79.98327637,76.78994751,74.72329712,71.92328644,68.28661346,69.67327118,75.78328705,81.33995819,75.53329468,73.41996002,75.25661469
11549,35853,4728,81.40328979,79.98327637,76.78994751,74.72329712,71.92328644,68.28661346,69.67327118,75.78328705,81.33995819,75.53329468,73.41996002,75.25661469
11550,35854,4729,76.97329712,75.12661743,73.43327332,75.10328674,73.93663025,72.10661316,71.79328918,79.57662964,80.89328003,70.94328308,66.86327362,71.38328552
11551,35855,4730,76.97329712,75.12661743,73.43327332,75.10328674,73.93663025,72.10661316,71.79328918,79.57662964,80.89328003,70.94328308,66.86327362,71.38328552
11552,35856,4731,74.54328918,75.45995331,78.80662537,78.07994843,79.31996155,70.22995758,63.15328598,70.48995972,79.30996704,81.12995911,76.79663086,73.98329926
11553,35857,4732,80.07662201,81.54662323,85.17328644,83.48329163,83.91996002,66.49995422,55.36661911,61.0466156,74.84327698,87.59662628,88.82661438,83.43996429
11554,35858,4733,80.07662201,81.54662323,85.17328644,83.48329163,83.91996002,66.49995422,55.36661911,61.0466156,74.84327698,87.59662628,88.82661438,83.43996429
11555,35859,4734,93.56330109,93.34660339,92.57328796,91.3332901,87.73661041,60.91661835,48.43994904,51.31328583,67.52330017,90.33662415,102.97995,99.78327179
11556,35860,4735,93.56330109,93.34660339,92.57328796,91.3332901,87.73661041,60.91661835,48.43994904,51.31328583,67.52330017,90.33662415,102.97995,99.78327179
11557,35861,4736,97.38660431,101.966629,101.1732941,99.72327423,99.1632843,72.94995117,56.6632843,65.3499527,83.36328888,93.46327209,97.88994598,96.26660919
11558,35862,4737,97.38660431,101.966629,101.1732941,99.72327423,99.1632843,72.94995117,56.6632843,65.3499527,83.36328888,93.46327209,97.88994598,96.26660919
11559,35863,4738,100.7666168,108.4166183,106.8166199,100.1666183,97.54995728,74.72994995,56.28661728,67.8766098,83.57328796,90.52328491,93.87330627,95.279953
11560,35864,4739,100.7666168,108.4166183,106.8166199,100.1666183,97.54995728,74.72994995,56.28661728,67.8766098,83.57328796,90.52328491,93.87330627,95.279953
11561,35865,4740,103.7099609,112.70327,109.4866104,92.65328217,82.9466095,66.26329041,47.33994293,58.82329178,68.19328308,81.52328491,90.98329163,96.76994324
11562,35866,4741,103.7099609,112.70327,109.4866104,92.65328217,82.9466095,66.26329041,47.33994293,58.82329178,68.19328308,81.52328491,90.98329163,96.76994324
11563,35867,4742,102.8332672,114.1799622,118.3466263,103.2499619,86.89994049,68.59327698,49.483284,60.17329407,72.73995209,89.47996521,94.03994751,95.779953
11564,35868,4743,102.8332672,114.1799622,118.3466263,103.2499619,86.89994049,68.59327698,49.483284,60.17329407,72.73995209,89.47996521,94.03994751,95.779953
11565,35869,4744,96.13328552,107.3199539,120.4866409,112.1333008,89.20327759,66.05994415,50.10329056,58.60329056,75.07662201,95.20994568,95.18996429,91.27994537
11566,35870,4745,96.13328552,107.3199539,120.4866409,112.1333008,89.20327759,66.05994415,50.10329056,58.60329056,75.07662201,95.20994568,95.18996429,91.27994537
11567,35896,4746,85.87995148,101.9032898,105.963295,95.45996094,79.35995483,65.36662292,57.91995621,55.65995407,69.82995605,77.47660828,72.94328308,74.98995209
11568,35897,4747,84.66329193,101.2966156,105.4099503,94.20661163,79.86660767,66.52329254,57.86328888,56.00328064,68.77996063,75.80662537,72.0099411,74.88328552
11569,35898,4748,84.66329193,101.2966156,105.4099503,94.20661163,79.86660767,66.52329254,57.86328888,56.00328064,68.77996063,75.80662537,72.0099411,74.88328552
11570,35899,4749,81.53993988,100.7499542,104.5199432,91.97328186,80.47661591,63.5199585,52.00328445,52.58995438,65.39328766,72.11662292,69.28662109,73.36328888
11571,35900,4750,81.53993988,100.7499542,104.5199432,91.97328186,80.47661591,63.5199585,52.00328445,52.58995438,65.39328766,72.11662292,69.28662109,73.36328888
11572,35912,4751,67.01328278,76.85661316,88.57328796,84.73996735,71.61328125,63.89995575,64.84662628,66.69661713,69.47328186,67.99328613,62.39662552,60.68662262
11573,35917,4752,75.63994598,83.78328705,87.96328735,84.0999527,74.51661682,69.22328186,68.68994904,68.7166214,70.52661133,69.77661896,66.47994995,67.28662109
11574,35918,4753,75.63994598,83.78328705,87.96328735,84.0999527,74.51661682,69.22328186,68.68994904,68.7166214,70.52661133,69.77661896,66.47994995,67.28662109
11575,35919,4754,76.14995575,85.45327759,88.88328552,84.34993744,75.34327698,70.23995972,70.28661346,69.53995514,70.74662018,69.10995483,65.233284,67.36328888
11576,35920,4755,76.14995575,85.45327759,88.88328552,84.34993744,75.34327698,70.23995972,70.28661346,69.53995514,70.74662018,69.10995483,65.233284,67.36328888
11577,35923,4756,67.9332962,78.59329224,88.08995819,86.90995789,75.44327545,67.02329254,66.86328888,64.37662506,64.98995209,65.66329193,64.15328217,61.06662369
11578,35924,4757,67.9332962,78.59329224,88.08995819,86.90995789,75.44327545,67.02329254,66.86328888,64.37662506,64.98995209,65.66329193,64.15328217,61.06662369
11579,35925,4758,67.81996155,78.40328217,89.88993835,90.26661682,74.80327606,65.72328949,64.78994751,62.5832901,63.5066185,65.07328033,66.14994812,61.81662369
11580,35926,4759,67.81996155,78.40328217,89.88993835,90.26661682,74.80327606,65.72328949,64.78994751,62.5832901,63.5066185,65.07328033,66.14994812,61.81662369
11581,35937,4760,68.00328064,78.86328125,88.26329041,89.49995422,78.33328247,72.20328522,69.77996063,69.65662384,69.99661255,67.79662323,64.90995026,62.18995285
11582,35938,4761,65.81328583,76.03994751,85.30329132,89.96662903,79.56995392,73.67329407,70.84996033,70.59329224,70.98995972,67.77662659,64.18328094,61.36328506
11583,35939,4762,65.81328583,76.03994751,85.30329132,89.96662903,79.56995392,73.67329407,70.84996033,70.59329224,70.98995972,67.77662659,64.18328094,61.36328506
11584,35942,4763,63.9432869,68.74661255,80.70328522,91.33995056,83.53327942,72.25328064,66.45661926,67.08995819,66.94661713,67.03328705,65.72994995,63.92995453
11585,35943,4764,63.9432869,68.74661255,80.70328522,91.33995056,83.53327942,72.25328064,66.45661926,67.08995819,66.94661713,67.03328705,65.72994995,63.92995453
11586,35944,4765,58.74661636,61.32329559,74.21662903,85.0999527,81.63661194,69.01328278,62.29994965,60.8899498,62.8499527,64.27994537,62.08995438,59.02328873
11587,35945,4766,58.74661636,61.32329559,74.21662903,85.0999527,81.63661194,69.01328278,62.29994965,60.8899498,62.8499527,64.27994537,62.08995438,59.02328873
11588,35946,4767,59.22661972,64.53328705,73.93662262,81.15661621,78.4299469,67.41996002,63.47661591,62.57661438,65.53994751,65.51995087,59.38661957,56.43328476
11589,35958,4768,58.54994583,65.57662201,71.1166153,70.24662018,68.15328979,60.54661942,58.98994827,58.04661942,58.4899559,58.40995789,54.94661713,52.87995148
11590,36070,4769,66.6966095,79.59329224,85.85329437,88.78329468,84.95661926,75.45328522,73.029953,69.71328735,66.27328491,71.1999588,69.53328705,63.63328934
11591,36094,4770,80.46994019,88.85327911,91.8132782,86.49661255,72.82996368,68.83995056,68.90661621,69.09660339,66.14328766,66.45661926,66.40329742,71.9332962
11592,36095,4771,80.46994019,88.85327911,91.8132782,86.49661255,72.82996368,68.83995056,68.90661621,69.09660339,66.14328766,66.45661926,66.40329742,71.9332962
11593,36096,4772,75.75328827,84.91995239,90.39994812,82.28994751,60.24995422,53.14328384,53.38995361,55.55994797,54.69995117,57.00328445,62.14995575,67.49661255
11594,36104,4773,72.34662628,78.02661896,82.056633,79.00328064,74.55995178,73.69662476,75.20663452,74.36994934,70.85327911,65.77996063,60.84328842,63.9899559
11595,36105,4774,75.93328094,79.25661469,79.96994781,73.53994751,69.4932785,70.87996674,75.61994934,72.55327606,67.03995514,63.23662186,60.39329529,66.55995941
11596,36106,4775,75.93328094,79.25661469,79.96994781,73.53994751,69.4932785,70.87996674,75.61994934,72.55327606,67.03995514,63.23662186,60.39329529,66.55995941
11597,36107,4776,74.9466095,76.41662598,74.76329041,65.55995941,63.23662186,66.55661774,75.84660339,71.69995117,63.29994965,60.1399498,58.51662064,65.90995026
11598,36108,4777,74.9466095,76.41662598,74.76329041,65.55995941,63.23662186,66.55661774,75.84660339,71.69995117,63.29994965,60.1399498,58.51662064,65.90995026
11599,36109,4778,75.78328705,76.68996429,76.25995636,66.72995758,67.31995392,68.96995544,76.279953,73.81996155,66.38661957,62.15995407,59.44329071,66.70328522
11600,36110,4779,75.78328705,76.68996429,76.25995636,66.72995758,67.31995392,68.96995544,76.279953,73.81996155,66.38661957,62.15995407,59.44329071,66.70328522
11601,36111,4780,75.56661987,76.86328888,78.45661926,67.57995605,69.8332901,70.38996124,75.58661652,73.23995209,67.76663208,62.42661285,59.47995758,66.64328003
11602,36112,4781,74.29995728,76.97994995,81.3132782,68.1099472,70.74995422,70.83662415,73.72995758,69.96662903,67.44995117,60.91995621,58.61328506,65.69995117
11603,36113,4782,74.29995728,76.97994995,81.3132782,68.1099472,70.74995422,70.83662415,73.72995758,69.96662903,67.44995117,60.91995621,58.61328506,65.69995117
11604,36114,4783,75.63994598,81.18328094,88.29994202,77.93328094,79.23329163,79.8966217,80.03330231,78.73661804,76.62995911,70.3332901,64.68995667,67.29662323
11605,36115,4784,75.63994598,81.18328094,88.29994202,77.93328094,79.23329163,79.8966217,80.03330231,78.73661804,76.62995911,70.3332901,64.68995667,67.29662323
11606,36116,4785,75.1832962,82.62662506,90.95662689,83.76994324,84.33661652,82.73661041,81.75995636,82.49996185,82.09662628,75.4932785,66.75994873,66.53662872
11607,36117,4786,75.1832962,82.62662506,90.95662689,83.76994324,84.33661652,82.73661041,81.75995636,82.49996185,82.09662628,75.4932785,66.75994873,66.53662872
11608,36118,4787,72.9332962,81.28329468,89.28328705,85.62328339,85.9666214,79.36994934,78.87995911,81.233284,83.80995941,76.40660858,64.83661652,63.44994736
11609,36119,4788,72.9332962,81.28329468,89.28328705,85.62328339,85.9666214,79.36994934,78.87995911,81.233284,83.80995941,76.40660858,64.83661652,63.44994736
11610,36164,4789,102.7399597,119.6532898,135.0832977,129.2032776,109.2766113,85.53662109,71.22328186,71.89329529,80.65661621,91.00661469,91.06995392,87.00661469
11611,36165,4790,97.07995605,112.7466125,123.8766174,114.9966049,97.05994415,81.60663605,68.69995117,68.50662231,74.73329163,82.57327271,85.21328735,81.95662689
11612,36166,4791,97.07995605,112.7466125,123.8766174,114.9966049,97.05994415,81.60663605,68.69995117,68.50662231,74.73329163,82.57327271,85.21328735,81.95662689
11613,36167,4792,93.10661316,106.7966309,112.9432907,101.2432861,86.48995972,75.8666153,66.65995026,65.4666214,69.51328278,74.34993744,79.3299408,78.00662231
11614,36168,4793,93.10661316,106.7966309,112.9432907,101.2432861,86.48995972,75.8666153,66.65995026,65.4666214,69.51328278,74.34993744,79.3299408,78.00662231
11615,36169,4794,90.78662109,101.7632904,102.2899551,87.99328613,77.61328888,68.32661438,65.1166153,62.73328781,64.95661926,66.31995392,73.42328644,75.1632843
11616,36170,4795,90.78662109,101.7632904,102.2899551,87.99328613,77.61328888,68.32661438,65.1166153,62.73328781,64.95661926,66.31995392,73.42328644,75.1632843
11617,36171,4796,95.62662506,105.236618,99.81995392,85.23995209,80.43995667,77.63328552,69.01329041,64.39662933,67.26328278,70.77661896,78.68327332,80.79663086
11618,36172,4797,100.5632706,109.6832809,100.323288,85.44996643,83.35327148,84.27330017,71.01995087,64.54328918,67.92329407,73.00995636,83.0799408,86.00328064
11619,36173,4798,100.5632706,109.6832809,100.323288,85.44996643,83.35327148,84.27330017,71.01995087,64.54328918,67.92329407,73.00995636,83.0799408,86.00328064
11620,36174,4799,105.6366425,115.0699615,103.8366241,88.64994812,86.39660645,88.30995178,71.08995056,63.14328766,66.89661407,73.03328705,86.58662415,90.82329559
11621,36175,4800,105.6366425,115.0699615,103.8366241,88.64994812,86.39660645,88.30995178,71.08995056,63.14328766,66.89661407,73.03328705,86.58662415,90.82329559
11622,36176,4801,105.2932892,114.5232849,101.6966248,87.09663391,87.733284,90.40329742,72.07328033,62.12662125,64.95995331,71.09996033,85.20996094,91.96327972
11623,36177,4802,105.2932892,114.5232849,101.6966248,87.09663391,87.733284,90.40329742,72.07328033,62.12662125,64.95995331,71.09996033,85.20996094,91.96327972
11624,36178,4803,104.4766312,112.7366257,98.8699646,84.72660828,88.01328278,90.79329681,72.07662964,61.39328384,63.68994904,70.3766098,83.06994629,91.74662781
11625,36179,4804,104.4766312,112.7366257,98.8699646,84.72660828,88.01328278,90.79329681,72.07662964,61.39328384,63.68994904,70.3766098,83.06994629,91.74662781
11626,36180,4805,103.1766205,109.6766129,95.39329529,81.64329529,87.20661926,89.48329163,71.14995575,61.01995468,63.09328079,70.82995605,80.19662476,90.16329956
11627,36181,4806,103.1766205,109.6766129,95.39329529,81.64329529,87.20661926,89.48329163,71.14995575,61.01995468,63.09328079,70.82995605,80.19662476,90.16329956
11628,36182,4807,102.4666214,107.5532761,93.14329529,82.42662048,88.1266098,88.89661407,71.529953,61.09328461,63.65328598,72.93328094,83.44661713,90.47995758
11629,36183,4808,102.4666214,107.5532761,93.14329529,82.42662048,88.1266098,88.89661407,71.529953,61.09328461,63.65328598,72.93328094,83.44661713,90.47995758
11630,36184,4809,102.8299484,107.0999374,93.33996582,83.85326386,88.75660706,88.54329681,71.84328461,60.97328949,63.40327454,73.84994507,86.02329254,91.08995819
11631,36185,4810,102.8299484,107.0999374,93.33996582,83.85326386,88.75660706,88.54329681,71.84328461,60.97328949,63.40327454,73.84994507,86.02329254,91.08995819
11632,36186,4811,104.2099609,108.2999344,95.96995544,85.96328735,89.14328766,88.41661835,72.02329254,60.70996094,62.27662277,73.50661469,87.90661621,92.04995728
11633,36187,4812,104.8532791,109.6232834,97.30994415,86.80995941,89.29662323,86.86660767,71.8966217,63.2399559,63.96995163,73.26661682,86.98329926,93.48995209
11634,36188,4813,104.8532791,109.6232834,97.30994415,86.80995941,89.29662323,86.86660767,71.8966217,63.2399559,63.96995163,73.26661682,86.98329926,93.48995209
11635,36189,4814,107.9832993,113.2066193,102.1866302,90.33995056,92.03993988,88.25993347,73.54329681,66.40328217,67.83661652,75.38994598,88.56993103,97.12662506
11636,36190,4815,107.9832993,113.2066193,102.1866302,90.33995056,92.03993988,88.25993347,73.54329681,66.40328217,67.83661652,75.38994598,88.56993103,97.12662506
11637,36191,4816,113.6566238,119.0566177,110.6799469,96.55329895,97.38661957,92.59327698,76.99662018,70.21327972,73.93328094,79.87995911,92.69662476,102.9499588
11638,36192,4817,113.6566238,119.0566177,110.6799469,96.55329895,97.38661957,92.59327698,76.99662018,70.21327972,73.93328094,79.87995911,92.69662476,102.9499588
11639,36193,4818,114.2066116,118.1132889,109.8666077,96.16995239,98.10328674,90.69327545,75.89995575,71.52661896,74.59328461,82.56328583,92.52997589,103.0533066
11640,36194,4819,114.2066116,118.1132889,109.8666077,96.16995239,98.10328674,90.69327545,75.89995575,71.52661896,74.59328461,82.56328583,92.52997589,103.0533066
11641,36195,4820,113.6832962,117.6099625,107.0699615,93.75661469,95.69329071,86.16995239,73.39661407,71.13329315,73.8332901,83.33662415,91.52327728,101.4999619
11642,36196,4821,113.6832962,117.6099625,107.0699615,93.75661469,95.69329071,86.16995239,73.39661407,71.13329315,73.8332901,83.33662415,91.52327728,101.4999619
11643,36197,4822,112.0199509,117.5299377,102.2799454,89.27662659,90.14995575,79.04328156,69.51329041,69.03329468,71.63328552,82.21327972,89.65995789,98.26662445
11644,36198,4823,112.0199509,117.5299377,102.2799454,89.27662659,90.14995575,79.04328156,69.51329041,69.03329468,71.63328552,82.21327972,89.65995789,98.26662445
