OID,Id,ORIG_FID,nddsf1,nddsf2,nddsf3,nddsf4,nddsf5,nddsf6,nddsf7,nddsf8,nddsf9,nddsf10,nddsf11,nddsf12
9821,52813,12944,10.1199522,16.78661728,25.89328384,30.09994888,30.74662209,31.19995308,28.22995377,24.64328957,21.09661675,16.86662102,10.97662067,8.109952927
9822,52814,12945,10.1199522,16.78661728,25.89328384,30.09994888,30.74662209,31.19995308,28.22995377,24.64328957,21.09661675,16.86662102,10.97662067,8.109952927
9823,52815,12946,10.50661755,17.59661675,28.00662231,31.96328735,31.62661743,30.89328384,28.27661705,24.65995598,21.35995102,17.67328453,11.63995266,8.506619453
9824,52816,12947,10.50661755,17.59661675,28.00662231,31.96328735,31.62661743,30.89328384,28.27661705,24.65995598,21.35995102,17.67328453,11.63995266,8.506619453
9825,52817,12948,9.879952431,16.77661896,27.80994987,32.57995605,32.16328812,30.67661858,28.50661659,24.71994972,21.37661934,17.87995148,11.69995308,8.17661953
9826,52818,12949,9.879952431,16.77661896,27.80994987,32.57995605,32.16328812,30.67661858,28.50661659,24.71994972,21.37661934,17.87995148,11.69995308,8.17661953
9827,52819,12950,8.236618996,14.26328754,25.27994919,31.9666214,32.38328934,30.48995972,28.93995285,24.82995224,21.17661667,17.51328468,11.18328762,7.076619625
9828,52820,12951,8.236618996,14.26328754,25.27994919,31.9666214,32.38328934,30.48995972,28.93995285,24.82995224,21.17661667,17.51328468,11.18328762,7.076619625
9829,52821,12952,6.986619473,12.46661758,22.72995377,30.49995613,30.84328461,30.19662285,29.01328468,24.88995552,20.18328667,16.46328545,10.30995274,6.25661993
9830,52822,12953,6.556619644,12.09661865,21.45662117,29.73328209,29.69661903,29.31661606,28.38995361,24.5066185,19.22328568,15.81328487,9.966619492,5.979952335
9831,52823,12954,6.556619644,12.09661865,21.45662117,29.73328209,29.69661903,29.31661606,28.38995361,24.5066185,19.22328568,15.81328487,9.966619492,5.979952335
9832,52824,12955,6.976619244,13.15661812,21.48661995,29.63995171,28.96661568,27.8566227,27.09995079,23.66662407,18.29995537,15.53995132,10.16662121,6.213286877
9833,52825,12956,6.976619244,13.15661812,21.48661995,29.63995171,28.96661568,27.8566227,27.09995079,23.66662407,18.29995537,15.53995132,10.16662121,6.213286877
9834,52826,12957,8.666620255,15.94995117,25.26995468,32.82662201,29.93662262,27.75328636,26.71994972,24.01328659,18.88328362,16.98328781,11.94661808,7.299953938
9835,52827,12958,8.666620255,15.94995117,25.26995468,32.82662201,29.93662262,27.75328636,26.71994972,24.01328659,18.88328362,16.98328781,11.94661808,7.299953938
9836,52828,12959,9.706620216,17.64328575,27.64995384,35.57661438,30.94662476,27.9599514,26.99328613,24.55661583,19.60661888,18.01661873,13.04661846,8.003287315
9837,52829,12960,9.706620216,17.64328575,27.64995384,35.57661438,30.94662476,27.9599514,26.99328613,24.55661583,19.60661888,18.01661873,13.04661846,8.003287315
9838,52830,12961,10.0732851,18.2566185,28.62328339,37.9132843,31.99328423,28.47328758,27.95328712,25.30661964,20.47328568,18.63995171,13.43995094,8.293287277
9839,52831,12962,10.0732851,18.2566185,28.62328339,37.9132843,31.99328423,28.47328758,27.95328712,25.30661964,20.47328568,18.63995171,13.43995094,8.293287277
9840,52832,12963,9.319952965,16.76995277,27.14661789,37.37329102,32.72995377,29.32661819,28.56661987,25.75328827,20.43328667,17.67328453,12.59661961,7.563286304
9841,52833,12964,9.319952965,16.76995277,27.14661789,37.37329102,32.72995377,29.32661819,28.56661987,25.75328827,20.43328667,17.67328453,12.59661961,7.563286304
9842,52834,12965,9.389953613,17.08662033,27.99661636,38.1399498,34.19661331,30.02328873,29.07995224,25.84995461,20.59662056,17.37661934,12.53995132,7.463285923
9843,52835,12966,9.389953613,17.08662033,27.99661636,38.1399498,34.19661331,30.02328873,29.07995224,25.84995461,20.59662056,17.37661934,12.53995132,7.463285923
9844,52836,12967,10.29328632,19.20328522,31.12995338,40.22995758,36.34661484,30.54661942,29.46994972,25.56328774,20.9599514,17.77661896,13.25661945,8.043286324
9845,52837,12968,12.26662064,23.01662254,35.73662567,42.76328659,37.58995438,31.15995407,29.51661873,26.00995636,21.38328934,19.78995323,14.87995052,9.486619949
9846,52838,12969,12.26662064,23.01662254,35.73662567,42.76328659,37.58995438,31.15995407,29.51661873,26.00995636,21.38328934,19.78995323,14.87995052,9.486619949
9847,52839,12970,13.20662022,24.8666172,37.9666214,43.46327591,37.3966217,31.93995285,30.17328835,26.976614,21.82661819,20.87994766,15.53994942,10.20995426
9848,52840,12971,13.20662022,24.8666172,37.9666214,43.46327591,37.3966217,31.93995285,30.17328835,26.976614,21.82661819,20.87994766,15.53994942,10.20995426
9849,52841,12972,13.07995415,24.76661491,37.84995651,42.35328674,35.77661896,32.86994934,31.42661476,28.41328621,22.28995132,21.04661751,15.26995373,10.24328613
9850,52842,12973,13.07995415,24.76661491,37.84995651,42.35328674,35.77661896,32.86994934,31.42661476,28.41328621,22.28995132,21.04661751,15.26995373,10.24328613
9851,52843,12974,11.03662014,20.75328636,32.3499527,39.04661942,35.22328568,34.20995712,32.28328705,29.73995018,22.54995537,20.08328629,13.64661694,8.943285942
9852,52844,12975,11.03662014,20.75328636,32.3499527,39.04661942,35.22328568,34.20995712,32.28328705,29.73995018,22.54995537,20.08328629,13.64661694,8.943285942
9853,52845,12976,9.17661953,17.24328613,27.99995613,36.57661438,34.88661575,35.13661575,32.49662018,29.75995255,22.95995712,19.3499527,12.17995071,7.723287106
9854,52846,12977,9.17661953,17.24328613,27.99995613,36.57661438,34.88661575,35.13661575,32.49662018,29.75995255,22.95995712,19.3499527,12.17995071,7.723287106
9855,52847,12978,7.493287563,14.19995213,24.79662132,34.96661377,34.80328751,35.64994812,32.09661865,28.48661995,23.44995117,18.84661865,10.83661938,6.546618938
9856,52848,12979,7.493287563,14.19995213,24.79662132,34.96661377,34.80328751,35.64994812,32.09661865,28.48661995,23.44995117,18.84661865,10.83661938,6.546618938
9857,52849,12980,6.419953823,11.9832859,22.59995079,34.60328293,37.95661545,39.13328934,33.02661514,28.42329025,25.023283,19.78328705,10.07328606,5.746620178
9858,52850,12981,6.419953823,11.9832859,22.59995079,34.60328293,37.95661545,39.13328934,33.02661514,28.42329025,25.023283,19.78328705,10.07328606,5.746620178
9859,52851,12982,6.136620045,11.19995308,22.35995293,35.65661621,41.0832901,40.43328857,33.44995499,28.483284,25.7566185,20.02661896,9.863286018,5.586619377
9860,52852,12983,6.613286495,11.84328556,24.10661888,38.14995193,44.18661118,39.58328629,33.38995743,28.67995071,25.63995171,19.59328461,10.1866188,6.026620388
9861,52853,12984,6.613286495,11.84328556,24.10661888,38.14995193,44.18661118,39.58328629,33.38995743,28.67995071,25.63995171,19.59328461,10.1866188,6.026620388
9862,52854,12985,8.049953461,13.78662014,27.20661736,40.78327942,46.77661514,40.98994827,33.7399559,29.16995239,26.58327866,20.30994987,11.08328438,6.693286419
9863,52855,12986,8.049953461,13.78662014,27.20661736,40.78327942,46.77661514,40.98994827,33.7399559,29.16995239,26.58327866,20.30994987,11.08328438,6.693286419
9864,52856,12987,9.409954071,15.62328434,29.25662231,41.95995331,47.47995758,41.87661362,33.68328476,29.33995438,26.78328705,20.83328438,11.88328648,7.263287067
9865,52857,12988,9.409954071,15.62328434,29.25662231,41.95995331,47.47995758,41.87661362,33.68328476,29.33995438,26.78328705,20.83328438,11.88328648,7.263287067
9866,52858,12989,10.69661903,17.33328819,30.25995445,41.69662094,46.33662033,42.20661163,33.2566185,29.21995163,26.24662209,21.15995407,12.56995487,7.716619492
9867,52859,12990,10.69661903,17.33328819,30.25995445,41.69662094,46.33662033,42.20661163,33.2566185,29.21995163,26.24662209,21.15995407,12.56995487,7.716619492
9868,52860,12991,11.09995174,18.80661583,31.42995644,41.55994797,45.6232872,42.74994659,34.3732872,28.74328613,26.53995323,22.37661934,13.3932848,8.433286667
9869,52861,12992,11.09995174,18.80661583,31.42995644,41.55994797,45.6232872,42.74994659,34.3732872,28.74328613,26.53995323,22.37661934,13.3932848,8.433286667
9870,52862,12993,11.01661968,19.40328598,31.83328247,41.76328659,44.88661957,42.07328796,34.55328369,28.44995117,26.01328278,22.37661934,13.7299509,8.746621132
9871,52863,12994,11.01661968,19.40328598,31.83328247,41.76328659,44.88661957,42.07328796,34.55328369,28.44995117,26.01328278,22.37661934,13.7299509,8.746621132
9872,52864,12995,10.4432869,19.0999527,31.46994972,42.27327347,44.13661957,40.17995453,33.82328796,28.37662125,24.67661667,21.18328667,13.55328274,8.619953156
9873,52865,12996,10.4432869,19.0999527,31.46994972,42.27327347,44.13661957,40.17995453,33.82328796,28.37662125,24.67661667,21.18328667,13.55328274,8.619953156
9874,52866,12997,9.079953194,16.74328804,29.01661873,41.68994904,45.233284,38.64995193,33.9366188,28.83994865,24.45328522,20.60995293,12.59328556,7.546620369
9875,52867,12998,7.879953384,14.57328606,26.4366188,41.24328613,46.62994766,38.57995224,34.529953,29.34661865,24.75328636,20.51662064,11.83995152,6.516619682
9876,52868,12999,7.879953384,14.57328606,26.4366188,41.24328613,46.62994766,38.57995224,34.529953,29.34661865,24.75328636,20.51662064,11.83995152,6.516619682
9877,52869,13000,6.856620312,12.57328415,23.71328735,40.89995956,48.32661438,40.05328369,35.57661438,29.94661903,25.49328423,20.91661835,11.3066206,5.53662014
9878,52870,13001,6.856620312,12.57328415,23.71328735,40.89995956,48.32661438,40.05328369,35.57661438,29.94661903,25.49328423,20.91661835,11.3066206,5.53662014
9879,52871,13002,6.863286972,12.34328842,21.85994911,40.71328354,48.85327911,40.67328644,36.56328583,30.66995239,25.62995338,21.43995094,10.95328712,5.199953079
9880,52872,13003,6.863286972,12.34328842,21.85994911,40.71328354,48.85327911,40.67328644,36.56328583,30.66995239,25.62995338,21.43995094,10.95328712,5.199953079
9881,52873,13004,7.053286552,12.81661987,21.45995522,41.45994949,49.13328934,40.76995087,36.95661926,30.67662621,25.10661888,21.26661873,10.72661781,5.133286476
9882,52874,13005,7.053286552,12.81661987,21.45995522,41.45994949,49.13328934,40.76995087,36.95661926,30.67662621,25.10661888,21.26661873,10.72661781,5.133286476
9883,52875,13006,7.443287373,13.95661831,22.54328537,43.18329239,49.15662003,40.34662247,36.67995453,29.96995163,23.91328812,20.41329002,10.55661869,5.413286686
9884,52876,13007,7.443287373,13.95661831,22.54328537,43.18329239,49.15662003,40.34662247,36.67995453,29.96995163,23.91328812,20.41329002,10.55661869,5.413286686
9885,52877,13008,7.343286514,14.30661869,23.01995277,41.22995377,47.35329056,37.88661575,35.36995316,28.89995384,21.46995354,18.15662003,9.986618996,5.199953079
9886,52878,13009,7.343286514,14.30661869,23.01995277,41.22995377,47.35329056,37.88661575,35.36995316,28.89995384,21.46995354,18.15662003,9.986618996,5.199953079
9887,52895,13010,9.136618614,16.1699543,27.09328461,33.50328445,34.68328476,33.37661743,32.26328659,25.31328583,20.9432888,15.38995266,9.643284798,7.389953613
9888,52896,13011,9.126618385,15.80661964,27.63995552,36.66995621,38.02995682,34.9366188,33.22328186,26.63328362,21.86661911,16.58995056,10.32995224,7.626619816
9889,52897,13012,8.933285713,15.47328472,28.66995239,41.53995514,43.21995163,37.28328323,35.51662064,28.37328529,22.74995232,18.02995491,11.11328506,7.766621113
9890,52898,13013,8.933285713,15.47328472,28.66995239,41.53995514,43.21995163,37.28328323,35.51662064,28.37328529,22.74995232,18.02995491,11.11328506,7.766621113
9891,52899,13014,7.37328577,13.07995415,25.08995438,37.25662613,42.42662048,37.36328506,34.37662125,27.84662247,21.79661942,16.64328575,9.279952049,6.413286209
9892,52900,13015,7.37328577,13.07995415,25.08995438,37.25662613,42.42662048,37.36328506,34.37662125,27.84662247,21.79661942,16.64328575,9.279952049,6.413286209
9893,52901,13016,6.886619568,12.38661861,23.24995041,34.1866188,39.4666214,36.79661942,33.35995483,27.18328285,21.15995216,15.4166193,8.203287125,5.819953442
9894,52902,13017,6.886619568,12.38661861,23.24995041,34.1866188,39.4666214,36.79661942,33.35995483,27.18328285,21.15995216,15.4166193,8.203287125,5.819953442
9895,52903,13018,7.409953117,13.41328621,23.09328651,32.34328461,34.32328796,35.56328583,32.49328613,26.38662148,20.85328484,14.39328671,7.873286724,5.956619263
9896,52929,13019,5.366620064,10.60328674,17.30661774,25.23661995,28.3732872,29.1166172,28.39328194,24.76662064,17.03995323,10.83995247,5.839952946,3.853286028
9897,52941,13020,5.969953537,10.45328712,18.45328522,25.80994797,28.8266201,28.92661667,28.8199501,24.92995262,17.48661995,11.04995346,6.336620808,4.649953365
9898,52942,13021,6.129953861,10.61328602,18.86328697,27.17661858,29.47995186,29.8499527,29.33994865,24.74328804,17.53662109,10.93661976,6.546620369,4.736619949
9899,52943,13022,6.129953861,10.61328602,18.86328697,27.17661858,29.47995186,29.8499527,29.33994865,24.74328804,17.53662109,10.93661976,6.546620369,4.736619949
9900,52944,13023,6.203286648,10.66995239,19.15328598,28.35329056,32.12662125,32.18994904,29.95995522,24.95662308,17.80661774,11.1899519,6.603286743,4.823286057
9901,52945,13024,6.203286648,10.66995239,19.15328598,28.35329056,32.12662125,32.18994904,29.95995522,24.95662308,17.80661774,11.1899519,6.603286743,4.823286057
9902,52946,13025,6.103286266,10.51661778,18.77661705,27.62661552,31.42662239,31.86328506,29.50662422,24.58995438,17.79995346,11.16995335,6.486619473,4.846619606
9903,52947,13026,6.103286266,10.51661778,18.77661705,27.62661552,31.42662239,31.86328506,29.50662422,24.58995438,17.79995346,11.16995335,6.486619473,4.846619606
9904,52963,13027,7.096620083,13.62995338,21.65328598,30.06661797,33.03328705,33.85662079,31.30328751,27.82995224,21.29995346,14.73995399,8.326621056,4.903286457
9905,52964,13028,7.096620083,13.62995338,21.65328598,30.06661797,33.03328705,33.85662079,31.30328751,27.82995224,21.29995346,14.73995399,8.326621056,4.903286457
9906,52965,13029,7.876619816,15.95328426,25.81995392,35.49661636,39.16328812,37.11662292,34.27328873,31.11662102,24.40662003,17.55661964,9.656620026,5.329953671
9907,52966,13030,7.876619816,15.95328426,25.81995392,35.49661636,39.16328812,37.11662292,34.27328873,31.11662102,24.40662003,17.55661964,9.656620026,5.329953671
9908,52967,13031,8.549954414,17.49661636,28.51328659,38.37662125,41.82661438,40.05995178,36.54995346,32.88995743,26.50662231,19.77995491,10.54328632,5.766619682
9909,52968,13032,8.549954414,17.49661636,28.51328659,38.37662125,41.82661438,40.05995178,36.54995346,32.88995743,26.50662231,19.77995491,10.54328632,5.766619682
9910,52969,13033,8.826619148,17.89661789,29.28328705,38.71327591,42.55662155,40.52661896,37.02328873,32.87661743,27.24995041,20.58328438,11.00661945,6.093286514
9911,52970,13034,8.826619148,17.89661789,29.28328705,38.71327591,42.55662155,40.52661896,37.02328873,32.87661743,27.24995041,20.58328438,11.00661945,6.093286514
9912,52971,13035,8.753286362,17.17661858,28.12661934,36.5232811,41.279953,38.55995178,35.7166214,31.07995605,26.67328262,19.95995331,11.01995182,6.256618977
9913,52972,13036,8.026619911,15.54661942,25.20662117,33.70328522,39.029953,38.66994858,34.4432869,29.31328201,24.79328537,18.47994995,10.12661934,5.799952984
9914,52973,13037,8.026619911,15.54661942,25.20662117,33.70328522,39.029953,38.66994858,34.4432869,29.31328201,24.79328537,18.47994995,10.12661934,5.799952984
9915,52974,13038,7.753286839,14.98995113,24.19661903,32.1866188,36.68329239,37.02995682,32.48661804,27.8099575,23.21661758,17.01662064,9.626619339,5.626620293
9916,52975,13039,7.753286839,14.98995113,24.19661903,32.1866188,36.68329239,37.02995682,32.48661804,27.8099575,23.21661758,17.01662064,9.626619339,5.626620293
9917,52976,13040,7.93328619,15.48661804,25.14328575,31.98661423,34.22328568,33.65328598,29.84995461,26.56995201,21.89662361,15.59328556,9.506619453,5.759953022
9918,52977,13041,7.93328619,15.48661804,25.14328575,31.98661423,34.22328568,33.65328598,29.84995461,26.56995201,21.89662361,15.59328556,9.506619453,5.759953022
9919,52978,13042,8.076619148,15.60661888,25.9899559,31.00328827,32.60328674,32.46328354,29.18994713,26.11328506,21.19995308,14.79661942,9.539951324,5.899953365
9920,52979,13043,8.076619148,15.60661888,25.9899559,31.00328827,32.60328674,32.46328354,29.18994713,26.11328506,21.19995308,14.79661942,9.539951324,5.899953365
9921,52980,13044,7.923285961,15.01328754,25.7166214,30.00328636,31.37328529,31.65994835,29.18995094,25.82661819,20.58995247,14.09328651,9.253285408,5.816619873
9922,52981,13045,7.923285961,15.01328754,25.7166214,30.00328636,31.37328529,31.65994835,29.18995094,25.82661819,20.58995247,14.09328651,9.253285408,5.816619873
9923,52982,13046,7.489952564,13.76661968,24.34328461,28.97995567,30.47995377,31.27662086,29.8199501,25.66995049,20.07662201,13.45995045,8.619953156,5.503287315
9924,52983,13047,7.489952564,13.76661968,24.34328461,28.97995567,30.47995377,31.27662086,29.8199501,25.66995049,20.07662201,13.45995045,8.619953156,5.503287315
9925,52984,13048,6.92661953,12.81328678,22.73662186,27.3899498,28.72328568,29.8199501,28.61662102,24.41662025,19.38662148,12.96661758,7.969954491,5.079953671
9926,52985,13049,6.92661953,12.81328678,22.73662186,27.3899498,28.72328568,29.8199501,28.61662102,24.41662025,19.38662148,12.96661758,7.969954491,5.079953671
9927,52986,13050,6.616619587,12.33995247,21.67995453,26.41662025,27.57328415,28.9832859,27.77995491,23.53995514,18.84328461,12.78995323,7.616619587,4.896618843
9928,52987,13051,6.486619473,12.32995319,21.13661957,26.09328461,27.01661873,28.70661736,27.29995155,23.09995079,18.47995186,12.94328594,7.493286133,4.936620235
