OID,ID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8,VALUE_9,VALUE_10,VALUE_11,VALUE_12,VALUE_13,VALUE_14,VALUE_15,VALUE_16,VALUE_17
-1,33058,0,3964000000,0,0,0,1000000,0,457000000,1000000,151000000,193000000,0,0,0,0,0,7425000000
-1,33060,0,665000000,0,0,0,0,0,36000000,4000000,68000000,42000000,1000000,11000000,1000000,0,0,11364000000
-1,33061,0,1652000000,0,0,0,0,0,200000000,8000000,131000000,78000000,0,6000000,0,0,0,10244000000
-1,33062,0,89000000,0,0,0,0,0,11000000,3000000,49000000,18000000,6000000,0,0,0,0,12016000000
-1,33064,0,2281000000,0,0,0,0,0,593000000,27000000,75000000,99000000,8000000,168000000,21000000,0,6000000,8914000000
-1,33065,0,612000000,0,0,0,0,0,237000000,4000000,32000000,65000000,0,28000000,2000000,0,0,11339000000
-1,33066,0,9000000,0,0,1000000,0,0,0,0,0,17000000,0,0,0,0,0,12165000000
-1,33067,0,4500000000,0,0,0,0,0,129000000,11000000,124000000,51000000,0,21000000,0,0,1000000,7482000000
-1,33068,1000000,3458000000,0,0,0,0,0,31000000,49000000,47000000,68000000,0,8000000,6000000,0,0,8524000000
-1,33221,0,2788000000,0,0,0,0,0,958000000,10000000,4000000,960000000,0,0,0,0,0,7696000000
-1,33222,0,9410000000,0,0,0,0,6000000,751000000,532000000,33000000,109000000,2000000,23000000,306000000,0,2000000,1114000000
-1,33223,0,3811000000,0,0,0,27000000,1000000,3555000000,3988000000,158000000,19000000,2000000,51000000,786000000,2000000,16000000,0
-1,33224,0,4857000000,0,0,0,1000000,0,1630000000,5395000000,203000000,49000000,24000000,98000000,0,0,0,31000000
-1,33225,0,6558000000,0,0,0,0,0,2574000000,2920000000,357000000,2000000,0,5000000,0,0,0,0
-1,33226,0,8503000000,0,0,0,1000000,0,1418000000,1888000000,473000000,0,0,5000000,0,0,0,0
-1,33227,0,4593000000,0,0,0,6000000,0,2458000000,4443000000,850000000,46000000,0,20000000,0,0,0,0
-1,33228,0,11754000000,0,0,0,0,0,65000000,269000000,96000000,103000000,0,1000000,0,0,0,0
-1,33229,0,12158000000,0,0,0,0,0,2000000,4000000,26000000,97000000,0,0,0,0,0,1000000
-1,33230,0,12272000000,0,0,0,0,0,0,1000000,2000000,139000000,0,2000000,0,0,0,0
-1,33231,0,12256000000,0,0,0,0,0,0,0,1000000,31000000,0,0,0,0,0,0
-1,33232,0,12403000000,0,0,0,0,0,0,0,1000000,0,0,1000000,0,0,0,11000000
-1,33233,1000000,12262000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000
-1,33234,0,12346000000,0,0,0,0,0,1000000,15000000,43000000,11000000,0,0,0,0,0,0
-1,33235,0,11985000000,0,0,0,0,0,266000000,22000000,15000000,0,0,0,0,0,0,0
-1,33236,0,12356000000,0,0,0,0,0,59000000,1000000,0,0,0,0,0,0,0,0
-1,33237,0,12287000000,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0
-1,33238,0,7535000000,0,0,0,0,0,2132000000,549000000,2129000000,3000000,2000000,38000000,0,0,0,28000000
-1,33239,0,5104000000,0,0,0,0,0,1402000000,1509000000,3975000000,11000000,0,181000000,0,0,0,106000000
-1,33240,0,4199000000,0,1000000,0,0,0,219000000,494000000,7503000000,0,0,0,0,0,0,0
-1,33241,0,12288000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,33242,0,12415000000,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0
-1,33243,0,12115000000,0,0,0,0,0,1000000,66000000,106000000,0,0,0,0,0,0,0
-1,33244,0,11398000000,0,0,0,0,0,5000000,603000000,408000000,0,0,2000000,0,0,0,0
-1,33245,0,12288000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,33246,0,12416000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,33247,0,12288000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,33248,0,11890000000,0,3000000,0,0,0,510000000,0,10000000,3000000,0,0,0,0,0,0
-1,33249,0,565000000,0,0,0,0,0,890000000,396000000,480000000,375000000,0,6000000,0,0,0,9576000000
-1,33309,0,1568000000,0,0,0,0,0,368000000,1000000,2000000,15000000,0,25000000,0,0,0,10309000000
-1,33310,0,10357000000,0,0,0,0,0,2047000000,2000000,0,10000000,0,0,0,0,0,0
-1,33311,0,7827000000,0,1000000,0,0,0,4359000000,6000000,6000000,0,0,89000000,0,0,0,0
-1,33312,0,11732000000,0,0,0,0,0,680000000,0,1000000,0,0,3000000,0,0,0,0
-1,33313,0,12288000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,33314,0,12412000000,0,0,0,0,0,0,1000000,0,0,0,3000000,0,0,0,0
-1,33315,0,12278000000,0,0,0,0,0,0,4000000,1000000,0,0,5000000,0,0,0,0
-1,33316,0,12299000000,0,0,0,0,0,2000000,4000000,3000000,102000000,0,6000000,0,0,0,0
-1,33317,0,12266000000,0,0,0,0,0,0,4000000,18000000,0,0,0,0,0,0,0
-1,33318,0,11431000000,0,0,0,0,0,526000000,56000000,139000000,252000000,0,3000000,0,0,0,9000000
-1,33319,0,9393000000,0,0,0,0,0,2676000000,198000000,10000000,0,0,11000000,0,0,0,0
-1,33320,0,10431000000,0,0,0,0,0,1452000000,234000000,33000000,234000000,0,1000000,0,0,0,31000000
-1,33321,0,10602000000,0,0,0,0,0,880000000,85000000,29000000,550000000,0,18000000,0,0,0,124000000
-1,33322,0,8790000000,0,0,0,0,0,2983000000,42000000,33000000,444000000,0,35000000,0,0,0,89000000
-1,33323,0,11813000000,0,0,0,0,0,440000000,15000000,2000000,0,0,18000000,0,0,0,0
-1,33324,0,12259000000,0,0,0,0,0,114000000,24000000,3000000,0,0,16000000,0,0,0,0
-1,33325,0,12282000000,0,0,0,0,0,2000000,2000000,2000000,0,0,0,0,0,0,0
-1,33326,0,12396000000,0,0,0,0,0,9000000,4000000,7000000,0,0,0,0,0,0,0
-1,33327,0,11295000000,0,7000000,1000000,0,0,814000000,94000000,27000000,0,0,50000000,0,0,0,0
-1,33328,0,10468000000,0,29000000,24000000,0,0,1679000000,182000000,22000000,4000000,0,8000000,0,0,0,0
-1,33329,0,9625000000,0,0,0,0,0,2342000000,301000000,20000000,0,0,0,0,0,0,0
-1,33330,0,1502000000,0,1000000,0,0,0,3555000000,5904000000,95000000,0,200000000,12000000,1147000000,0,0,0
-1,33331,0,135000000,0,156000000,12000000,0,0,218000000,2533000000,445000000,250000000,3417000000,0,4569000000,0,7000000,546000000
-1,33332,0,138000000,0,95000000,3000000,0,0,195000000,4114000000,24000000,0,262000000,69000000,7516000000,0,0,0
-1,33333,0,0,0,0,0,0,0,0,4128000000,1704000000,0,2204000000,6000000,4246000000,0,0,0
-1,33334,0,18000000,0,0,0,0,63000000,4000000,1500000000,10582000000,0,207000000,0,42000000,0,0,0
-1,33335,0,11000000,0,0,0,0,2980000000,17000000,231000000,4280000000,0,79000000,0,2000000,0,4688000000,0
-1,33336,0,71000000,0,0,0,0,1912000000,20000000,3000000,4848000000,5000000,95000000,0,0,0,3878000000,1584000000
-1,33337,0,49000000,0,0,0,7000000,5095000000,38000000,0,5531000000,0,78000000,1000000,0,0,1489000000,0
-1,33338,0,2000000,0,0,0,0,525000000,16000000,0,11685000000,0,56000000,0,0,0,4000000,0
-1,33339,0,0,0,0,0,241000000,1837000000,0,0,10338000000,0,0,0,0,0,0,0
-1,33340,0,0,0,0,0,419000000,302000000,0,0,11542000000,0,0,25000000,0,0,0,0
-1,33341,0,0,0,0,0,2540000000,159000000,0,0,9706000000,0,0,11000000,0,0,0,0
-1,33342,0,0,0,0,0,89000000,227000000,0,0,11969000000,0,0,3000000,0,0,0,0
-1,33343,0,0,0,0,0,352000000,0,0,0,12060000000,0,0,4000000,0,0,0,0
-1,33344,0,0,0,0,0,17000000,285000000,0,0,11976000000,0,7000000,3000000,0,0,0,0
-1,33345,0,0,0,0,0,0,732000000,0,0,9392000000,2000000,145000000,204000000,0,0,77000000,1864000000
-1,33346,0,0,0,0,0,0,8000000,0,0,1628000000,0,0,0,0,0,380000000,10272000000
-1,33395,1000000,689000000,0,0,0,0,0,34000000,0,24000000,33000000,0,0,0,0,0,11507000000
-1,33396,2000000,911000000,0,0,0,0,0,20000000,0,20000000,75000000,0,1000000,0,0,0,11387000000
-1,33397,3000000,2675000000,0,0,0,0,0,748000000,23000000,93000000,150000000,1000000,1000000,2000000,0,0,8592000000
-1,33398,0,5869000000,0,0,0,0,0,1784000000,1425000000,86000000,99000000,52000000,18000000,1604000000,0,0,1479000000
-1,33399,0,6482000000,0,0,0,0,0,3950000000,604000000,167000000,88000000,140000000,144000000,473000000,0,0,240000000
-1,33400,0,1218000000,0,0,0,0,0,2365000000,298000000,353000000,349000000,64000000,13000000,90000000,0,1000000,7665000000
-1,33401,0,1221000000,0,0,0,0,0,1179000000,330000000,345000000,278000000,16000000,908000000,72000000,0,0,7939000000
-1,33402,0,3760000000,0,0,0,0,0,6198000000,430000000,165000000,16000000,10000000,410000000,77000000,0,0,1350000000
-1,33403,0,6150000000,0,0,0,0,0,2555000000,111000000,416000000,77000000,12000000,95000000,10000000,0,0,2862000000
-1,33404,2000000,188000000,0,1000000,0,0,0,50000000,0,8000000,47000000,0,0,0,0,0,12120000000
-1,33405,0,158000000,0,0,0,0,0,8000000,0,4000000,21000000,0,0,0,0,0,12097000000
-1,33406,2000000,18000000,0,0,0,0,0,0,0,0,33000000,0,0,0,0,0,12363000000
-1,33407,0,11000000,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,12271000000
-1,33408,0,76000000,0,0,0,0,0,15000000,2000000,0,46000000,0,20000000,0,0,0,12257000000
-1,33409,0,47000000,0,0,0,0,0,8000000,9000000,2000000,29000000,0,3000000,0,0,0,12190000000
-1,33411,0,3366000000,0,0,0,0,0,2508000000,25000000,291000000,994000000,0,74000000,0,0,0,5030000000
-1,33412,0,8990000000,0,0,0,0,0,2584000000,16000000,362000000,14000000,0,9000000,0,0,0,313000000
-1,33413,0,11817000000,0,0,0,0,0,254000000,1000000,191000000,12000000,0,3000000,0,0,0,138000000
-1,33414,0,11709000000,0,0,0,1000000,0,110000000,6000000,274000000,33000000,0,0,0,0,0,155000000
-1,33415,0,12389000000,0,0,0,0,0,21000000,0,1000000,5000000,0,0,0,0,0,0
-1,33416,0,12142000000,0,0,0,8000000,0,32000000,0,96000000,9000000,0,0,0,0,1000000,0
-1,33417,0,7490000000,0,2000000,0,15000000,0,1114000000,101000000,694000000,1077000000,0,23000000,0,0,0,1900000000
-1,33418,0,60000000,0,0,0,0,0,37000000,8000000,16000000,89000000,0,0,0,0,0,12078000000
-1,33425,2000000,142000000,0,0,0,0,0,7000000,0,12000000,61000000,0,0,0,0,0,12192000000
-1,33427,0,351000000,0,0,0,0,0,0,0,1000000,42000000,0,1000000,0,0,0,12021000000
-1,33428,0,2257000000,0,0,0,0,0,67000000,9000000,7000000,76000000,0,1000000,0,0,0,9871000000
-1,33582,0,4330000000,0,0,0,1000000,0,14000000,2000000,3000000,138000000,0,21000000,0,0,0,7683000000
-1,33583,0,4983000000,0,4000000,0,45000000,5000000,1216000000,2641000000,987000000,15000000,443000000,365000000,1605000000,0,0,10000000
-1,33584,0,2531000000,0,0,0,41000000,2000000,2796000000,5197000000,1532000000,24000000,38000000,29000000,2000000,0,0,0
-1,33585,0,5521000000,0,3000000,5000000,30000000,12000000,1501000000,3676000000,1377000000,39000000,107000000,13000000,28000000,0,0,7000000
-1,33586,0,1062000000,0,0,0,0,0,1005000000,9444000000,608000000,3000000,35000000,34000000,0,0,1000000,0
-1,33587,0,195000000,0,0,0,0,0,203000000,9541000000,2379000000,1000000,0,0,0,0,0,0
-1,33588,0,5653000000,0,0,0,0,0,189000000,5441000000,909000000,0,0,0,0,0,0,0
-1,33589,0,11355000000,0,0,0,2000000,0,24000000,616000000,109000000,85000000,0,1000000,0,0,0,0
-1,33590,0,12096000000,0,0,0,0,0,0,1000000,37000000,179000000,0,5000000,0,0,0,1000000
-1,33591,0,11860000000,0,0,0,0,0,28000000,10000000,94000000,153000000,0,0,0,0,0,47000000
-1,33592,1000000,10255000000,0,1000000,0,0,0,829000000,193000000,858000000,20000000,0,7000000,0,0,0,155000000
-1,33593,0,11706000000,0,0,0,0,0,49000000,64000000,344000000,7000000,0,0,0,0,0,22000000
-1,33594,0,12189000000,0,0,0,0,0,2000000,17000000,66000000,45000000,0,0,0,0,0,0
-1,33595,0,12132000000,0,0,0,0,0,7000000,27000000,25000000,0,0,1000000,0,0,0,0
-1,33596,0,12317000000,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0
-1,33597,0,12189000000,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0
-1,33598,0,5649000000,0,0,0,0,0,471000000,960000000,5202000000,8000000,0,21000000,0,0,0,8000000
-1,33599,0,29000000,0,10000000,0,3000000,0,72000000,216000000,11806000000,6000000,3000000,6000000,0,0,0,41000000
-1,33600,0,5028000000,0,12000000,2000000,0,0,629000000,584000000,6041000000,0,15000000,4000000,0,0,0,4000000
-1,33601,0,11926000000,0,0,0,0,0,259000000,0,3000000,3000000,0,0,0,0,0,1000000
-1,33602,0,12293000000,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,22000000
-1,33603,0,12192000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,33604,0,12318000000,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0
-1,33605,0,12119000000,0,0,0,0,0,0,5000000,28000000,29000000,0,6000000,0,0,0,5000000
-1,33606,0,12313000000,0,0,0,0,0,1000000,0,0,0,0,3000000,0,0,0,2000000
-1,33607,0,12187000000,0,0,0,0,0,2000000,0,0,0,0,1000000,0,0,0,2000000
-1,33608,0,7990000000,0,1000000,0,0,0,1883000000,701000000,136000000,569000000,0,3000000,0,0,0,1036000000
-1,33668,0,1363000000,0,0,0,0,0,159000000,145000000,7000000,245000000,6000000,22000000,2000000,0,0,10370000000
-1,33669,0,1365000000,0,0,0,0,0,217000000,457000000,7000000,846000000,0,52000000,3000000,0,0,9245000000
-1,33670,0,8479000000,0,0,0,0,0,3502000000,111000000,7000000,64000000,0,114000000,5000000,0,0,37000000
-1,33671,0,6423000000,0,0,0,0,0,5203000000,0,21000000,0,1000000,544000000,0,0,0,0
-1,33672,0,11452000000,0,0,0,0,0,704000000,17000000,122000000,0,0,24000000,0,0,0,0
-1,33673,0,12156000000,0,0,0,0,0,19000000,3000000,8000000,0,0,6000000,0,0,0,0
-1,33674,0,12311000000,0,0,0,0,0,1000000,2000000,2000000,0,0,3000000,0,0,0,0
-1,33675,0,12037000000,0,11000000,22000000,0,0,63000000,41000000,3000000,7000000,0,8000000,0,0,0,0
-1,33676,0,11917000000,0,0,1000000,0,0,97000000,146000000,140000000,7000000,0,11000000,0,0,0,0
-1,33677,0,12030000000,0,7000000,16000000,0,0,70000000,62000000,3000000,0,0,4000000,0,0,0,0
-1,33678,0,8763000000,0,0,0,0,0,1394000000,1863000000,73000000,210000000,0,7000000,0,0,0,9000000
-1,33679,0,2542000000,0,0,0,0,0,4729000000,4830000000,29000000,0,0,24000000,38000000,0,0,0
-1,33680,0,3802000000,0,0,0,0,0,3417000000,5018000000,58000000,0,0,8000000,16000000,0,0,0
-1,33681,0,11979000000,0,0,0,0,0,93000000,66000000,54000000,0,0,0,0,0,0,0
-1,33682,0,10625000000,0,329000000,5000000,0,0,1175000000,59000000,52000000,64000000,0,10000000,0,0,0,0
-1,33683,0,11978000000,0,3000000,16000000,0,0,13000000,21000000,10000000,132000000,0,19000000,0,0,0,0
-1,33684,0,12148000000,0,0,13000000,0,0,16000000,4000000,0,138000000,0,0,0,0,0,0
-1,33685,0,10962000000,0,25000000,87000000,0,0,815000000,189000000,3000000,111000000,0,0,0,0,0,0
-1,33686,0,8588000000,0,34000000,61000000,0,0,2604000000,961000000,9000000,60000000,0,2000000,0,0,0,0
-1,33687,0,7940000000,0,150000000,222000000,0,0,1522000000,2316000000,22000000,17000000,0,3000000,0,0,0,0
-1,33688,0,4899000000,0,92000000,178000000,0,0,4448000000,2688000000,4000000,3000000,0,7000000,0,0,0,0
-1,33689,0,797000000,0,11000000,29000000,0,0,3309000000,7987000000,56000000,0,0,3000000,0,0,0,0
-1,33690,0,114000000,0,1000000,6000000,0,0,1032000000,9494000000,145000000,0,898000000,49000000,580000000,0,0,0
-1,33691,0,45000000,0,23000000,2000000,0,0,1000000,8177000000,282000000,243000000,1408000000,10000000,2000000000,0,0,1000000
-1,33692,0,452000000,0,21000000,0,0,0,64000000,9190000000,35000000,0,41000000,13000000,2503000000,0,0,0
-1,33693,0,23000000,0,6000000,0,0,0,2000000,4965000000,4747000000,0,374000000,3000000,2072000000,0,0,0
-1,33694,0,2000000,0,0,1000000,0,829000000,3000000,112000000,11182000000,0,187000000,3000000,0,0,0,0
-1,33695,0,40000000,0,0,0,5000000,3466000000,1000000,12000000,4263000000,6000000,6000000,0,0,0,3445000000,948000000
-1,33696,0,0,0,0,0,0,3139000000,0,2000000,4885000000,8000000,0,0,0,0,1567000000,2718000000
-1,33697,0,0,0,0,0,0,1431000000,0,0,10142000000,0,4000000,0,0,0,615000000,0
-1,33698,0,0,0,0,0,62000000,46000000,0,7000000,11998000000,0,72000000,0,0,0,7000000,0
-1,33699,0,0,0,0,0,4436000000,38000000,0,0,7820000000,0,0,25000000,0,0,0,0
-1,33700,0,0,0,0,0,3599000000,201000000,0,0,8392000000,0,0,0,0,0,0,0
-1,33701,0,0,0,0,0,1500000000,1455000000,0,0,9356000000,0,1000000,7000000,0,0,0,0
-1,33702,0,0,0,0,0,73000000,4924000000,0,0,7184000000,0,5000000,6000000,0,0,0,0
-1,33703,0,0,0,0,0,3150000000,767000000,0,0,8382000000,0,1000000,19000000,0,0,0,0
-1,33704,0,0,0,0,0,4671000000,351000000,0,0,7168000000,0,2000000,0,0,0,0,0
-1,33705,0,0,0,0,0,0,3972000000,0,0,8308000000,0,34000000,4000000,0,0,1000000,0
-1,33706,0,0,0,0,0,0,4689000000,0,0,6030000000,0,0,26000000,0,0,411000000,1036000000
-1,33707,0,0,0,0,0,0,10000000,0,0,1298000000,0,0,4000000,0,0,566000000,10441000000
-1,33756,0,1455000000,0,0,0,0,0,582000000,17000000,95000000,45000000,26000000,7000000,3000000,0,0,10089000000
-1,33757,0,10138000000,0,0,0,0,0,283000000,150000000,140000000,39000000,72000000,2000000,146000000,0,0,1222000000
-1,33758,0,5082000000,0,0,0,0,0,2354000000,522000000,57000000,261000000,359000000,771000000,1700000000,0,2000000,1211000000
-1,33759,0,663000000,0,0,0,0,0,1947000000,66000000,111000000,103000000,477000000,114000000,362000000,0,0,8349000000
-1,33760,0,77000000,0,0,0,0,0,598000000,16000000,18000000,40000000,20000000,11000000,12000000,0,0,11527000000
-1,33761,0,5767000000,0,0,0,0,0,2324000000,360000000,249000000,111000000,236000000,1483000000,54000000,0,0,1608000000
-1,33762,0,7109000000,0,0,0,0,0,4436000000,90000000,605000000,0,11000000,49000000,1000000,0,0,18000000
-1,33763,0,2650000000,0,4000000,0,0,0,1430000000,195000000,366000000,66000000,22000000,148000000,78000000,0,0,7233000000
-1,33765,0,23000000,0,0,0,0,0,0,0,0,39000000,0,0,0,0,0,12130000000
-1,33766,4000000,248000000,0,0,0,0,0,0,0,0,139000000,0,0,0,0,0,11928000000
-1,33767,0,14000000,0,0,0,0,0,2000000,0,0,19000000,0,0,0,0,0,12157000000
-1,33768,0,871000000,0,0,0,0,0,271000000,2000000,16000000,81000000,0,7000000,0,0,0,11071000000
-1,33772,0,245000000,0,0,0,0,0,159000000,2000000,29000000,10000000,0,0,0,0,0,11747000000
-1,33773,0,4498000000,0,0,0,0,0,3902000000,31000000,254000000,26000000,0,79000000,3000000,0,0,3526000000
-1,33774,0,11285000000,0,0,0,0,0,702000000,2000000,189000000,0,0,3000000,0,0,0,11000000
-1,33775,0,12260000000,0,0,0,0,0,15000000,4000000,39000000,1000000,0,0,0,0,0,0
-1,33776,0,11591000000,0,0,0,4000000,0,211000000,15000000,243000000,71000000,0,2000000,0,0,0,55000000
-1,33777,0,3548000000,0,0,0,3000000,0,379000000,96000000,174000000,2897000000,0,30000000,0,0,0,5192000000
-1,33785,1000000,506000000,0,0,1000000,0,0,19000000,0,4000000,80000000,0,1000000,0,0,0,11707000000
-1,33786,1000000,143000000,0,0,0,0,0,0,0,0,41000000,0,0,0,0,0,12007000000
-1,33942,0,4183000000,0,0,0,0,0,237000000,3000000,0,224000000,0,0,0,0,0,7545000000
-1,33943,0,8012000000,0,0,0,1000000,2000000,1178000000,2094000000,210000000,11000000,163000000,52000000,589000000,0,0,7000000
-1,33944,0,2223000000,0,0,0,24000000,0,3477000000,4653000000,658000000,3000000,137000000,236000000,733000000,10000000,38000000,0
-1,33945,0,899000000,0,1000000,1000000,80000000,8000000,2098000000,6394000000,1610000000,21000000,350000000,789000000,68000000,0,0,0
-1,33946,0,2425000000,0,0,0,78000000,0,2116000000,6850000000,555000000,23000000,41000000,95000000,0,0,0,9000000
-1,33947,0,350000000,0,0,0,0,0,349000000,7934000000,3606000000,23000000,35000000,21000000,0,0,0,1000000
-1,33948,0,191000000,0,0,0,0,0,12000000,8051000000,3901000000,33000000,0,3000000,0,0,0,1000000
-1,33949,0,1058000000,0,0,0,0,0,57000000,8468000000,2604000000,5000000,0,0,0,0,0,0
-1,33950,0,5669000000,0,0,0,0,0,141000000,4315000000,2171000000,22000000,0,1000000,0,0,0,0
-1,33951,0,8395000000,0,0,0,0,0,190000000,1698000000,1858000000,30000000,0,0,0,0,0,21000000
-1,33952,0,11459000000,0,0,0,0,0,143000000,108000000,347000000,71000000,0,4000000,0,0,0,187000000
-1,33953,0,10535000000,0,0,0,0,0,239000000,408000000,932000000,57000000,0,0,0,0,0,21000000
-1,33954,0,11717000000,0,0,0,0,0,83000000,125000000,394000000,0,0,0,0,0,0,0
-1,33955,0,12131000000,0,0,0,2000000,0,35000000,1000000,14000000,9000000,0,0,0,0,0,0
-1,33956,0,12314000000,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0
-1,33957,0,12151000000,0,0,0,0,0,1000000,12000000,13000000,15000000,0,0,0,0,0,0
-1,33958,0,7763000000,0,11000000,0,0,0,93000000,1328000000,3102000000,1000000,0,21000000,0,0,0,0
-1,33959,0,720000000,0,9000000,0,3000000,1000000,161000000,841000000,10451000000,0,0,6000000,0,0,0,0
-1,33960,0,8908000000,0,34000000,5000000,1000000,0,280000000,404000000,2687000000,0,0,0,0,0,0,0
-1,33961,0,11887000000,0,0,0,0,0,253000000,0,3000000,1000000,0,0,0,0,0,48000000
-1,33962,0,12234000000,0,0,0,0,0,15000000,3000000,6000000,2000000,0,22000000,0,0,0,37000000
-1,33963,0,12192000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,33964,0,11267000000,0,0,0,0,0,9000000,21000000,21000000,147000000,0,4000000,0,0,0,850000000
-1,33965,0,11431000000,0,0,0,0,0,5000000,24000000,79000000,282000000,0,1000000,0,0,0,370000000
-1,33966,0,12170000000,0,0,0,0,0,1000000,0,8000000,31000000,0,0,0,0,0,109000000
-1,33967,0,10693000000,0,1000000,0,0,0,373000000,7000000,23000000,180000000,0,66000000,0,0,0,849000000
-1,33968,0,2214000000,0,0,0,0,0,351000000,474000000,3000000,865000000,0,0,0,0,0,8412000000
-1,34010,0,0,0,0,0,0,0,3000000,2000000,0,1000000,0,0,0,0,0,12186000000
-1,34011,0,1931000000,0,0,0,0,0,1064000000,303000000,0,50000000,0,1000000,0,0,0,8970000000
-1,34012,0,859000000,0,0,0,0,0,1801000000,3909000000,0,37000000,0,26000000,113000000,0,0,5447000000
-1,34013,0,5000000,0,1000000,0,0,0,4000000,1832000000,0,19000000,0,66000000,630000000,0,0,9762000000
-1,34014,0,0,0,0,0,0,0,0,1000000,0,1000000,0,0,0,0,0,12190000000
-1,34017,0,58000000,0,0,0,0,0,47000000,698000000,0,4000000,0,22000000,17000000,0,0,11473000000
-1,34018,0,7000000,0,0,0,0,0,17000000,282000000,0,6000000,0,155000000,82000000,0,0,11643000000
-1,34025,0,988000000,0,0,0,0,0,3000000,60000000,0,1905000000,0,1000000,0,0,0,9235000000
-1,34026,0,2021000000,0,0,0,0,0,41000000,821000000,2000000,4360000000,2000000,328000000,349000000,0,0,4395000000
-1,34027,0,878000000,0,0,0,0,0,126000000,794000000,341000000,1466000000,56000000,1078000000,1485000000,0,1000000,5967000000
-1,34028,0,1529000000,0,0,0,1000000,0,411000000,620000000,75000000,2034000000,13000000,228000000,406000000,0,0,7002000000
-1,34029,0,4409000000,0,0,0,15000000,0,5609000000,478000000,136000000,328000000,8000000,829000000,190000000,1000000,2000000,187000000
-1,34030,0,9609000000,0,3000000,0,0,0,2256000000,344000000,5000000,73000000,9000000,4000000,12000000,0,0,4000000
-1,34031,0,2925000000,0,7000000,1000000,0,0,5496000000,1476000000,46000000,165000000,242000000,79000000,1755000000,0,0,0
-1,34032,0,10166000000,0,33000000,5000000,0,0,1305000000,462000000,39000000,40000000,134000000,14000000,121000000,0,0,0
-1,34033,0,10021000000,0,82000000,33000000,0,0,605000000,1307000000,35000000,25000000,15000000,52000000,17000000,0,0,0
-1,34034,0,5205000000,0,90000000,36000000,0,0,160000000,6802000000,7000000,0,0,17000000,2000000,0,0,0
